#file,onset,offset,#item,sequence,syllables,type,place,vowel,position,speaker,question,new,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24
geo020s08a0111v02,0.760477,0.889477,119,t>a,2,ejective,coronal,a,initial,s08,answer,new,5.2855426157735,5.3058484367149,5.33918815987761,5.35025305455661,5.32091168169028,5.28900867480046,5.26697993848896,5.27278004729342,5.28133091011764,5.32049853541914,5.37222281819587,5.29655581592838,5.26629198479883,5.2491239710918,5.29232142677433,5.31489224123129,5.31859880076651,5.33790676172975,5.34024834591722,5.31411098811672,5.2678545508094,5.21304865205787,5.28170514449238,5.27593166598875
geo020s08a0112v01,0.911825,1.040825,120,t>a,2,ejective,coronal,a,initial,s08,question,new,5.25147101195609,5.29709311746084,5.34801901994682,5.3656502610352,5.35551919611218,5.32858028977025,5.30631926578709,5.26081174178946,5.25040152005149,5.25965085979401,5.27978978603412,5.31644162538721,5.30287645807853,5.30268133059048,5.27905350409201,5.30005236057507,5.30299490976581,5.30887345448739,5.31167229122839,5.32224334388527,5.30665401988606,5.30180577497013,5.28158160161815,5.28592287115679
geo020s08a0112v02,0.677604,0.806604,121,t>a,2,ejective,coronal,a,initial,s08,answer,echo,5.23898128920149,5.18975283461872,5.24271902927321,5.38348629727547,5.454606330045,5.43414636764753,5.37781269366694,5.2777186624668,5.22557407817429,5.16369509341539,5.19422216115855,5.22417500918777,5.31186172618493,5.38835960416909,5.39081176758376,5.35848635516767,5.28103284615782,5.25612359824287,5.26003745070615,5.26992252164525,5.36506204607758,5.33382735732507,5.31236621767389,5.2568060720151
geo020s08a0113v01,0.971005,1.100005,122,p>i,3,ejective,labial,i,initial,s08,question,new,5.29775971108713,5.29864381325851,5.24792734829427,5.29313144286055,5.2898233946891,5.3130503019001,5.31287538252886,5.30410160553672,5.23689930504157,5.21900139473801,5.27942808202733,5.35884174804646,5.37866987238301,5.36848081930399,5.30034181596678,5.27451686840521,5.23649940798845,5.20716652469232,5.20761500442749,5.2943148672236,5.38147767100106,5.43803191649584,5.39688677474711,5.32313192292247
geo020s08a0115v01,0.998281,1.127281,123,pa,3,pulmonic,labial,a,initial,s08,question,new,5.27757471756988,5.30474665431294,5.2869919757331,5.30499452462886,5.28335853908927,5.30520608475146,5.30249462962339,5.29975133791947,5.3077274524853,5.31915230396598,5.31716708899417,5.29122980904614,5.27071335745281,5.29758059519867,5.28917469944667,5.30901494289621,5.30327256922772,5.31902987389544,5.29879625186416,5.27279953856108,5.29867580230227,5.29234808578869,5.31261467124886,5.30337803971325
geo020s08a0115v02,0.703003,0.832003,124,p>a,3,ejective,labial,a,initial,s08,answer,new,5.36045989458525,5.25665647858839,5.22845751219717,5.20788870273375,5.24840154406294,5.27943470595269,5.29296758193489,5.33636287018228,5.39326520798847,5.39281448863777,5.35052644148055,5.28806044370035,5.25757609793602,5.25048596761629,5.27826923911917,5.26922372110429,5.27672440756407,5.27454195819723,5.2825669778318,5.28711738020059,5.31947299968749,5.32436661946125,5.32807809014966,5.32105440972177
geo020s08a0116v01,0.822226,0.951226,125,p>a,3,ejective,labial,a,initial,s08,question,new,5.30788841756291,5.28598614863132,5.29217101637752,5.28124088992406,5.28205230468234,5.28488556239353,5.30546476294705,5.30844391949694,5.30567473461654,5.29587889589358,5.31691780091155,5.324768919101,5.32026719675714,5.29745849782586,5.29068178958378,5.2728908347048,5.27552866536755,5.28329001943108,5.33027910466803,5.36300009603708,5.36108228453098,5.26784321049799,5.15752999860374,5.17799492181998
geo020s08a0116v02,0.694688,0.823688,126,p>a,3,ejective,labial,a,initial,s08,answer,echo,5.38552801534839,5.42151328165994,5.38662261445889,5.29674863673459,5.19853294222323,5.16463053327181,5.18293962335506,5.25220798087883,5.29386446709046,5.36461480862681,5.44005257813759,5.36206651371193,5.30763680536136,5.28710221114143,5.27586110146744,5.27253432215294,5.27280056440675,5.27558083957417,5.27281749070835,5.28690954406978,5.27703754874299,5.29277604172732,5.32274409013452,5.33813069253318
geo020s08a0119v01,0.945455,1.074455,129,p>a,3,ejective,labial,a,initial,s08,question,new,5.30932456446299,5.27422291252515,5.25942320007259,5.27267796839763,5.25978701504031,5.27710036950236,5.30788940803702,5.29722677206601,5.31572054884965,5.3107640837847,5.28807054674636,5.28154295956104,5.29677167257836,5.33411443725854,5.33193829551952,5.33975101397051,5.32879031393835,5.26973989264629,5.20247639589917,5.22372150616544,5.33551728927901,5.40303182355491,4.84947622388431,5.62454805134394
geo020s08a0119v02,0.742065,0.871065,130,pa,3,pulmonic,labial,a,initial,s08,answer,new,5.30047553602404,5.31964285331274,5.26138830555297,5.29926591653222,5.35891610567658,5.39171389831356,5.32997977989018,5.27121437633012,5.22111823707113,5.21773455471117,5.24081112751804,5.26681895948863,5.33058172876013,5.39909032544026,5.41436868141891,5.36493154451875,5.28742728426678,5.1880101918768,5.19626415350834,5.19808036988889,5.24023635077119,5.31141669449745,5.38691461038584,5.39153171526828
geo020s08a0120v01,0.634487,0.763487,131,pa,3,pulmonic,labial,a,initial,s08,question,new,5.37465043277141,5.33290621531429,5.29593553223142,5.28498538936864,5.29131389942371,5.2669242179214,5.25733494249299,5.24856393858897,5.25339740347936,5.27625323397542,5.31380776837361,5.29686931863253,5.33148808456318,5.32781742920037,5.31508549243756,5.30873788387592,5.30855231036044,5.33020791417653,5.33492216116795,5.33087554964139,5.28499755034963,5.26053294143908,5.29614550977361,5.30354716726916
geo020s08a0120v02,0.57673,0.70573,132,pa,3,pulmonic,labial,a,initial,s08,answer,echo,5.3746675730145,5.34111101607848,5.30952680538206,5.29622016896571,5.28715884112166,5.29724078724445,5.26682979542711,5.27664674563764,5.27542584352165,5.28594362660971,5.29245924118883,5.29529430168858,5.28568491201477,5.29569944277397,5.30234225580331,5.32629141859042,5.3363388031643,5.33549946467551,5.31308232607688,5.28864069824586,5.27052676012647,5.27882919980395,5.2923153906724,5.31078581141796
geo020s08a0121v01,0.910726,1.039726,133,t>a,2,ejective,coronal,a,initial,s08,question,new,5.28490633938722,5.327314846229,5.32979180850778,5.31120891233927,5.29468226757416,5.28104912498152,5.2795844968571,5.28100079644923,5.28747479776897,5.28897486093168,5.31213496235837,5.32680715099167,5.30653600086007,5.30141456527251,5.26534986127379,5.26659860326927,5.28534205003564,5.30838501725164,5.351859555276,5.33611880377479,5.27643314423544,5.22972209457935,5.25801190526818,5.35661504784297
geo020s08a0127v01,0.835372,0.964372,137,po,2,pulmonic,labial,o,initial,s08,question,new,5.37983237447084,5.37154180564421,5.32110670564732,5.25985560531787,5.23166033628718,5.20563996793178,5.21951276710209,5.25160409414502,5.24986477039611,5.30037075689834,5.32932172541073,5.33101637879626,5.34104202984552,5.32499191624192,5.3218522360417,5.29935133182166,5.0766427358415,5.56785888968646,5.35449588377941,5.24897427454218,5.17227160086383,5.21640153066469,5.27573478876766,5.33507398862862
geo020s08a0127v02,0.593643,0.722643,138,p>a,3,ejective,labial,a,initial,s08,answer,new,5.3097734938136,5.30285804206018,5.29156310781079,5.30312081151236,5.30910299200987,5.30897833592693,5.30049499379581,5.28271172955365,5.27406104626833,5.27782073848903,5.2768056395727,5.26868822683287,5.24851926958497,5.25541143129754,5.32949621502904,5.39814143432328,5.32918744461387,5.25703276504167,5.30293568567602,5.29280067756316,5.23448632841867,5.18834009896155,5.26526200847368,5.34691179727721
geo020s08a0128v01,0.710235,0.839235,139,p>a,3,ejective,labial,a,initial,s08,question,new,5.30455238833836,5.2733010515717,5.30244035533657,5.29683827322862,5.32310314552999,5.31250819870389,5.29511474362163,5.29619762147506,5.28832409977313,5.27799934645981,5.28457030723445,5.31177490628438,5.31130762658628,5.2927735278324,5.28592742726872,5.24038895045007,5.2786639981122,5.34258732998571,5.38791581085797,5.37708510795123,5.30450071021554,5.23698490051899,5.24446923238754,5.25240169207176
geo020s08a0128v02,0.735396,0.864396,140,p>a,3,ejective,labial,a,initial,s08,answer,echo,5.39547674462176,5.31679362440897,5.28396029526123,5.2384691619917,5.22473702440389,5.27897857166497,5.29018892005521,5.3136851745541,5.32762225306057,5.34026464769574,5.34412976824687,5.29225553068941,5.28340117117388,5.26833639520566,5.281352269652,5.2799125318844,5.29040867512999,5.30482166764523,5.29395285591295,5.30863099773628,5.31945684495847,5.32407331603432,5.32114531490284,5.30382318169229
geo020s08a0129v01,1.108793,1.237793,141,t>a,3,ejective,coronal,a,initial,s08,question,new,5.28994894881028,5.29969391866528,5.29676966948258,5.28575529306234,5.28977649693754,5.31323405746532,5.29071604960018,5.28444914577753,5.28663236201807,5.2681849097982,5.28013506581347,5.28924735809737,5.30115832719503,5.31044255839834,5.33371153704713,5.33600035955393,5.32877091401673,5.29646665503749,5.29979777020959,5.28908992434789,5.29478814616964,5.28419917220599,5.28437309552349,5.28618962184897
geo020s08a0133v01,0.854538,0.983538,145,p>a,2,ejective,labial,a,initial,s08,question,new,5.29657735360315,5.29308570524219,5.30427210186785,5.32120982324424,5.30995982929461,5.30890066535155,5.29144530794959,5.26623570958307,5.28251516686056,4.95773298664293,5.53595496976858,5.42853257922082,5.32984704087862,5.29184697866353,5.2401240055703,5.35420939552773,5.28627464316761,5.22779725799947,5.22689762401894,5.25443653187594,5.28182968873053,5.28848771341302,5.29616605413402,5.30332381335301
geo020s08a0135v02,0.722043,0.851043,147,ke,2,pulmonic,velar,e,initial,s08,answer,new,5.27166225451475,5.29575809440311,5.38552159993967,5.41925054639718,5.38215930951712,5.28464228742472,5.21239176352882,5.18361445742788,5.19966209816809,5.23326404625745,5.29656132561026,5.36031140322896,5.35911326781296,5.43500109782802,5.41611284657143,5.30148534320677,5.24033437754529,5.19962512401164,5.20796587211702,5.23805077438134,5.28411448138955,5.32920344291126,5.33229164891211,5.3543862148047
geo020s08a0136v01,0.788193,0.917193,148,ke,2,pulmonic,velar,e,initial,s08,question,new,5.28477710961422,5.26685198293477,5.28086800814133,5.34269351756474,5.38175829372773,5.34336529920025,5.29823436310335,5.28210972952378,5.25566974825701,5.24540908455923,5.24013036506962,5.2575479748109,5.31202991829525,5.34978157132957,5.35071719849703,5.34434275987748,5.29253015288443,5.25421813274073,5.27249635505502,5.27780338630033,5.28288591174205,5.31378462932541,5.32397536666042,5.31884767020002
geo020s08a0136v02,0.761612,0.890612,149,ke,2,pulmonic,velar,e,initial,s08,answer,echo,5.29013296552254,5.26479367450889,5.31407358286029,5.26022809307541,5.35332766929294,5.33315927594877,5.31787192386172,5.26061705699521,5.29191441131143,5.28115900011058,5.27859158629905,5.28671987487,5.31250918461279,5.29923344681835,5.31380186058241,5.27773550572826,5.29461451946361,5.30058678945873,5.32139061990322,5.31599224158796,5.29887071342341,5.28961511152411,5.28583275712197,5.29104397948153
geo020s08a0137v01,0.76199,0.89099,150,p>a,3,ejective,labial,a,initial,s08,question,new,5.27092047569109,5.26318126001957,5.29304197611247,5.30459114517796,5.32213447404443,5.32047163832424,5.28388826596252,5.2870774345166,5.27999044985515,5.29692189332804,5.29073368297461,5.3259111325738,5.32027991443735,5.31576673690975,5.28986474357029,5.29123484459713,5.31510417632487,5.28621846917803,5.29932136237551,5.29170605994371,5.31516612566409,5.33257965315105,5.29671358117152,4.78789082980289
geo020s08a0139v01,0.91181,1.04081,154,t>e,2,ejective,coronal,e,initial,s08,question,new,5.25203465608738,5.30493094852253,5.33928223086192,5.36844632577618,5.33986517759973,5.32420097693595,5.30417070230528,5.29082083765887,5.30373665563869,5.29310078380906,5.3045389721593,5.28873156924444,5.29285246111697,5.28120172606731,5.27569745442919,5.27045581316444,5.27037457785295,5.28430413829368,5.28223828823095,5.29517844528519,5.30040718136311,5.32064425619199,5.32168910717099,5.33962292413282
geo020s08a0141v01,0.803768,0.932768,155,pa,2,pulmonic,labial,a,initial,s08,question,new,5.26803340143944,5.2703617235597,5.27557163255903,5.30320092255327,4.0977354732462,5.80231624099674,5.5486767833951,5.35496420511122,5.1914813183829,5.21868361690643,5.26638800675386,5.21946191214367,5.30370184419488,5.26305488923301,5.23984202711859,5.29061628922653,5.30155611613187,5.31950090269566,5.32825959041974,5.30233777386887,5.23672809210383,5.2902357984695,5.38040275575716,5.4299642971889
geo020s08a0141v02,0.70204,0.83104,156,k>a,2,ejective,velar,a,initial,s08,answer,new,5.20610887154229,5.00213661575222,5.36079344982203,5.45486887636092,5.42611497741852,5.40935414172008,5.32801014039751,5.1991371578328,5.22228747176056,5.22078708342443,5.22993252445945,5.28376702183529,5.3621148319216,5.39109023920025,5.36207730341752,5.29039607580003,5.24928887398065,5.25777293766954,5.30725877276629,5.33874408295619,5.31408637955284,5.27119742287173,5.28405767873969,5.26203245969508
geo020s08a0142v01,0.859975,0.988975,157,k>a,2,ejective,velar,a,initial,s08,question,new,5.28389688946181,5.29563878234228,5.30547171306949,5.32977000541634,5.31338379574378,5.27693794676772,5.32918695981298,5.30169964020629,5.30010576640725,5.28360364875931,5.31135599301032,5.29855133917431,5.2955385090976,5.27881492419185,5.30807956089276,5.29104146122861,5.2779779151876,5.30436106654521,5.29889969696077,5.3137683824397,5.27913811491287,5.3011568314493,5.2571734452149,5.28880224097931
geo020s08a0142v02,0.724438,0.853438,158,k>a,2,ejective,velar,a,initial,s08,answer,echo,5.30301382092121,5.30002890103691,5.27483633220024,5.27379411461534,5.28256850164326,5.28337528762498,5.29912354150167,5.2981238478245,5.30950999473716,5.29255982366201,5.29210611661116,5.29573252873129,5.31577754657319,5.29369017760221,5.29096439962285,5.28506848645801,5.29909106716451,5.31344929919073,5.30327953460284,5.31969718080328,5.34409442443998,5.34061842671123,5.31661592211875,5.2729990457431
geo020s08a0143v02,0.750075,0.879075,159,k>a,3,ejective,velar,a,initial,s08,answer,new,5.3206168740428,5.37165983149015,5.38950633855679,5.35999226016532,5.28707035536818,5.23835661806893,5.2045806981251,5.19779844476965,5.21994871519331,5.29008658641975,5.38002775978374,5.43415509752843,5.41453562302024,5.32094932085438,5.23186394649458,5.16656724366304,5.18838865477493,5.25311862050905,5.3175109849065,5.36080190470607,5.36556378053218,5.33366472254476,5.28485616981151,5.27804424858848
geo020s08a0144v01,0.773341,0.902341,160,k>a,3,ejective,velar,a,initial,s08,question,new,5.29610742642821,5.34307895068443,5.37421673319609,5.34798857105885,5.30383312673598,5.29297663017103,5.26608338921432,5.25234934139551,5.28199335185729,5.32509560758064,5.35662306644802,5.35120673652901,5.28256748576921,5.18144922474861,5.01075462030993,4.91663006247656,4.87257403806723,5.07763578210475,5.57162119062314,5.7369406167381,5.80666121325139,5.61784724568425,5.42382295086231,5.31217490579649
geo020s08a0144v02,0.671672,0.800672,161,k>a,3,ejective,velar,a,initial,s08,answer,echo,5.32698402337336,5.31989244173784,5.26917893593796,5.29379113861552,5.28225200695892,5.28083900604987,5.35834180829244,5.31595834543937,5.30334968317606,5.29098756909596,5.30550646295718,5.28399275747445,5.33412312074545,5.30560822353944,5.2166435376526,5.26767463706956,5.28810439120682,5.27910192682349,5.25781094722869,5.3129911776485,5.39000143449345,5.43313711638388,5.41913003046478,5.34911313719117
geo020s08a0148v01,0.828741,0.957741,166,t>e,2,ejective,coronal,e,initial,s08,question,new,5.24981753522794,5.29390866247828,5.29955859590406,5.33544839783624,5.31750509895274,5.33149920929537,5.30887988621301,5.2812225797404,5.27297648137439,5.26161966791518,5.26050386281099,5.24422383937621,5.27846714811942,5.2643566751926,5.31166094372465,4.64590705688543,5.71301802866511,5.54474727384444,5.32673474090953,5.31899559078946,5.41131965930907,5.38477300581072,5.18657150790972,5.23568848754937
geo020s08a0148v02,0.720637,0.849637,167,t>e,2,ejective,coronal,e,initial,s08,answer,echo,5.30518572527764,5.31932563931057,5.29821836164721,5.26444874536462,5.30644871732689,5.28309103203262,5.2887613529416,5.27835442640244,5.25846469375032,5.33126072597078,5.31344683673275,5.30454543182354,5.29991758551445,5.30751295721092,5.32278166039274,5.29996900184723,5.29976481848387,5.3059332916267,5.30001642233494,5.30021406667459,5.29919248352146,5.29163156631162,5.28303264811468,5.28335955416003
geo020s08a0149v01,0.893297,1.022297,168,t>a,2,ejective,coronal,a,initial,s08,question,new,5.26418182198091,5.24640651308908,5.20849987427885,5.20531133016527,5.2784334859509,5.36661319515704,5.43766531019407,5.42404079369001,5.36260023000797,5.27427925222694,5.18051420568914,5.15328465805754,5.21555513097509,5.28686554402021,5.35832297328475,5.38160373095147,5.35511916125138,5.30548809530986,5.29608688086328,5.28901523556793,5.27461671180476,5.28507456646174,5.28687616489909,5.2961254660884
geo020s08a0153v02,0.738249,0.867249,172,k>a,3,ejective,velar,a,initial,s08,answer,new,5.29884622667686,5.28555882134934,5.35475204633344,5.35459419746348,5.37861727191264,5.31582422332368,5.26330399012767,5.26288861481302,5.28619012794964,5.29378963180966,5.31477863339803,5.32484780150296,5.31909060108395,5.27809067935117,5.28729635772372,5.26186342235713,5.31380038362916,5.33607162035984,5.33488649042051,5.29245722943617,5.25438846726037,5.25686757083518,5.27077709071065,5.26277153274664
geo020s08a0154v01,0.73493,0.86393,173,k>a,3,ejective,velar,a,initial,s08,question,new,5.29809134100619,5.31397218789186,5.33602299022499,5.32961979342333,5.32215058557528,5.2927131924582,5.32047359450099,5.35032520558774,5.34141612726801,5.29043992078332,5.26705783889256,5.35248779301879,5.39855628921033,5.30895706369405,5.22579452203082,5.19134499699584,5.25418886990296,5.30114636116658,5.26711561540477,5.23141284864627,5.25552781265171,5.33818210304299,5.36915600023409,5.37299895986396
geo020s08a0154v02,0.669267,0.798267,174,k>a,3,ejective,velar,a,initial,s08,answer,echo,5.34080149895147,5.29775470828556,5.29109887581938,5.27994716284316,5.28426408007234,5.29200246949027,5.30638721753543,5.31751883279096,5.32020067087096,5.30637134600751,5.29140201049608,5.27919010114367,5.27766302664763,5.29281576042843,5.27365882837713,5.29421044467768,5.30247172523775,5.30311384503158,5.30853795790725,5.31840181687347,5.30913712132287,5.30940121314527,5.31307937004198,5.2684904333626
geo020s08a0155v02,0.719584,0.848584,175,k>a,3,ejective,velar,a,initial,s08,answer,new,5.30456928253004,5.3358823828684,5.31155634327853,5.28219204965054,5.28949960409708,5.24665874227776,5.24158086369113,5.26823695329112,5.27202523791365,5.29335758715163,5.31342861435523,5.30572734472305,5.29899863443236,5.29504200841412,5.30239354762265,5.31938096319398,5.33510338747286,5.36468218773398,5.33875128577682,5.29316109580302,5.24643863766926,5.26200912802002,4.98322983840565,5.65179174413414
geo020s08a0156v01,0.852039,0.981039,176,k>a,3,ejective,velar,a,initial,s08,question,new,5.34176949922056,5.31724412018277,5.30274256091683,5.27835646672742,5.25295277838775,5.26504441036825,5.29357262805796,5.30554369363974,5.32454294987958,5.31661984958242,5.32436223515968,5.29616505197989,5.29361432456317,5.3004650586055,5.30843451516952,5.32933190480806,5.30737472456218,5.23038803644325,5.24846198523622,5.29574907129946,5.27508149239881,5.33903503562658,5.33934030087854,5.30900504925288
geo020s08a0156v02,0.641276,0.770276,177,k>a,3,ejective,velar,a,initial,s08,answer,echo,5.27549234642069,5.32621751242593,5.31545418883942,5.28237953131256,5.38372274628083,5.33853806032323,5.28959241461137,5.28757840981121,5.27263692871893,5.32356007171218,5.27040902654407,5.26146612398082,5.24967949078214,5.23594662740565,5.24961282371299,5.29340280987354,5.33218580100868,5.32636726397478,5.31991543988942,5.34352923147222,5.34165651038814,5.33989251737486,5.31208811308308,5.29842636060797
geo020s08a0157v01,0.60005,0.72905,178,po,3,pulmonic,labial,o,initial,s08,question,new,5.30575563391904,5.3230016864211,5.31165156960271,5.31873402097724,5.31705177644429,5.30993758948372,5.28543575368247,5.27128732429617,5.25960772277655,5.27720659400283,5.28433151893942,5.29119304875571,5.28933312887653,5.26841882660217,5.26635187054099,5.29736791596244,5.33024811079125,5.33347937351608,5.34215337436342,5.31615482887767,5.30018562027472,5.32201338514256,5.32084422094215,5.31039513576885
geo020s08a0158v01,0.947753,1.076753,179,p>a,2,ejective,labial,a,initial,s08,question,new,5.12045306143259,4.9576268454617,5.20237898946912,5.37255943685306,5.41273831226425,5.35364894607517,5.31428421527011,5.26721981103267,5.29843036016402,5.28398362758349,5.34082881314011,5.31988754844585,5.31881974895849,5.32973172772819,5.34126190687335,5.30968253762673,5.31616219625566,5.31380382985002,5.29562324064779,5.23537224194635,5.26434581242224,5.27990998544304,5.24783374428753,5.27467507717507
geo020s08a0158v02,0.708704,0.837704,180,p>a,2,ejective,labial,a,initial,s08,answer,echo,5.22051040772441,5.20174148608246,5.24247162019479,5.13164748079829,5.13579843705026,5.37194926110909,5.4903755349892,5.47718044971059,5.40985426899903,5.27200008489733,5.26950782853793,5.27379001530126,5.35953569443908,5.19704902208039,5.23982771406182,5.2311802720413,5.44321046979818,5.30136920494828,5.25739067904766,5.16121618121724,5.29643058769977,5.32010038451665,5.31940201484126,5.32376286637938
geo020s08a0159v01,1.060446,1.189446,181,t>i,3,ejective,coronal,i,initial,s08,question,new,5.22476931453285,5.15332974405909,5.19569753622321,5.30621906573413,5.43588037129183,5.48895797388558,5.40859900360069,5.2808837808555,5.20374456481367,5.17814153293257,5.21540032359454,5.2647461051481,5.30811669590204,5.3273070748475,5.32886693994962,5.32893725612269,5.29981973742353,5.26959119257535,5.28431782871026,5.30065064234171,5.30185510137818,5.29155505356139,5.26822664786402,5.29020706679886
geo020s08a0161v02,0.764235,0.893235,182,k>e,2,ejective,velar,e,initial,s08,answer,new,5.31610030859354,5.31404159041247,5.29783925226962,5.28453178049689,5.29126052551276,5.33287143861931,5.31336310955328,5.308017666146,5.30431633669115,5.30444256913495,5.28790080202484,5.29159180054707,5.29431436521822,5.303600386789,5.29685429678325,5.29450460721012,5.27874456284039,5.30538384010892,5.30258922913643,5.29043891287426,5.31637484450556,5.33925199472488,5.31678429827836,5.25628161488918
geo020s08a0162v01,0.992887,1.121887,183,k>e,2,ejective,velar,e,initial,s08,question,new,5.39200714329907,5.44003001375642,5.34031355143689,5.16169147661596,5.06179787994182,5.03882617086295,5.14378119576202,5.25453004228009,5.3736349282818,5.4495760113276,5.4536594791944,5.2552099499391,5.37545570678057,5.31616514319166,5.24144591153147,5.13676561624047,5.20102256869146,5.3471941936288,5.39410561387805,5.33448872359871,5.27900354976453,5.27052881648509,5.14489633712783,5.4273247286612
geo020s08a0162v02,0.651143,0.780143,184,k>e,2,ejective,velar,e,initial,s08,answer,echo,5.28944613325961,5.32131977105334,5.308386007234,5.17786069741688,5.33343399638383,5.3353086733438,5.33671225803522,5.30580972857427,5.31567435865611,5.30591145830229,5.27275901681539,5.27327900669397,5.2793705029816,5.27485680716831,5.36426988751649,5.32543386841217,5.29437460406526,5.28040387371315,5.28641582331751,5.28863615447916,5.31339019852554,5.29954011868186,5.29697296324276,5.31284877239395
geo020s08a0163v01,0.895254,1.024254,185,p>i,3,ejective,labial,i,initial,s08,question,new,5.28351434039167,5.23197882634775,5.22595256649432,5.30536894562147,5.38226735392945,5.39527981696482,5.35553855619532,5.29633339978686,5.23409452891052,5.20242081486132,5.18072287561598,5.21783589596546,5.31104798722685,5.3888306048578,5.41668822940016,5.38232527931789,5.30016066662612,5.24080530194573,5.20488103000232,5.21341612529158,5.27836615821424,5.32049266702377,5.33572200856502,5.35562401940004
geo020s08a0167v01,0.962426,1.091426,186,k>a,3,ejective,velar,a,initial,s08,question,new,5.29428725655313,5.28621087785633,5.26705525950614,5.31865024539287,5.32291875546546,5.34902426403853,5.30131237702322,5.27600784962818,5.26147494302061,5.28053112497909,5.28136091504811,5.32236440494657,5.31528165584575,5.29403621548451,5.2756059026859,5.29510170183574,5.28263707075575,5.29570746371263,5.30575712280192,5.32947634413653,5.29675915316388,5.29328070383057,5.28519109272284,5.31364233702576
geo020s08a0174v01,0.891778,1.020778,194,k>a,3,ejective,velar,a,initial,s08,question,new,5.29858832983417,5.24599196076935,5.27382332174178,5.35405382544463,5.39787668776904,5.35074851333594,5.27848142869707,5.2566392765159,5.20985002105958,5.21989355608631,5.27558442005716,5.30684688654713,5.33831229914685,5.36243798787765,5.35514561477821,5.33375834935801,5.29469330757207,5.26891996628049,5.27392118501764,5.25641197286279,5.27501905646599,5.2799125318844,5.29459845997928,5.30104763596809
geo020s08a0174v02,0.556073,0.685073,195,k>a,3,ejective,velar,a,initial,s08,answer,echo,5.27046044029366,5.26308492963736,5.26042856600522,5.26206978924292,5.28515714951792,5.29797930941316,5.30070052456978,5.3000633414464,5.29840536267626,5.30447238549598,5.32885093626781,5.29207039478756,5.2608013595572,5.31189230867281,5.41477641500895,5.38428632540863,5.29243912348011,5.23216153827405,5.25831690947346,5.22689977208053,5.23992578089948,5.2973023515946,5.34445735543646,5.35204579359192
geo020s08a0175v01,0.635822,0.764822,196,t>e,3,ejective,coronal,e,initial,s08,question,new,5.26202986731362,5.268872592805,5.30640606464765,5.34136105128589,5.33156547144053,5.29351937457135,5.29781273924509,5.30081474549962,5.22963641069606,5.34638202950986,5.31437573795673,5.34191933336211,5.39609722146541,5.24057331066502,5.18310963694253,5.16135323165689,5.21337911188184,5.28406427206993,5.26260883844577,5.30932011371386,5.26294404269165,5.32046234643242,5.35363759195434,5.38380904771804
geo020s08a0181v01,0.753526,0.882526,200,t>a,2,ejective,coronal,a,initial,s08,question,new,5.24068666472709,5.17217404337431,5.15781717673528,5.20294183460831,5.28809226794967,5.33438696630809,5.36608628931525,5.34461633502653,5.30845530356444,5.32623307207238,5.32134175916462,5.34839099244227,5.34053358868112,5.3086849370773,5.26502786890837,5.24200200900095,5.26671523813672,5.29645563460009,5.30607668502425,5.29023983091862,5.30415578973766,5.28182613053898,5.29221981420285,5.28385022022494
geo020s08a0181v02,0.793745,0.922745,201,k>a,2,ejective,velar,a,initial,s08,answer,new,5.3305042657136,5.23364336956736,5.27288980895174,5.27315903302651,5.27022031542757,5.25506011753446,5.34059446189541,5.33389973818741,5.24315131956763,5.31183212933838,5.35158558448962,5.32324214730724,5.3009803177441,5.31693694137235,5.30896646310856,5.32311729045351,5.29719573775758,5.27315134191587,5.29884172904599,5.28167311632386,5.1805766424965,5.24790526274537,5.31736873132503,5.38560866268998
geo020s08a0182v01,0.858625,0.987625,202,k>a,2,ejective,velar,a,initial,s08,question,new,5.27277440501346,5.37508579654324,5.3308126298636,5.31921106507613,5.2874449757282,5.26614122205264,5.30028842273987,5.30110497754766,5.30594569671228,5.26688397335828,5.29315054146666,5.29008910707843,5.31017627095504,5.32622188860097,5.31729269093921,5.31770373074817,5.30832413145234,5.30527262257973,5.29808383928267,5.26870882806967,5.27965785564529,5.28923323043986,5.29601471748536,5.29627879006226
geo020s08a0182v02,0.774031,0.903031,203,k>a,2,ejective,velar,a,initial,s08,answer,echo,5.31181437080997,5.3010610990691,5.27802026702061,5.19528524917693,5.18614425331037,5.26511884355184,5.38829700056754,5.35016760581299,5.26129750973273,5.25715156293221,5.25053684252042,5.26185875527682,5.27392169736561,5.28838975043689,5.35942187320132,5.40387801217852,5.38315930868133,5.29347666925486,5.24602304498413,5.2101558738834,5.24661398808751,5.26626462201609,5.28906519692359,5.29817435632256
geo020s08a0183v02,0.715163,0.844163,204,t>e,2,ejective,coronal,e,initial,s08,answer,new,5.33881850960096,5.28179410624524,5.24745082319457,5.20358297094817,5.20565587586762,5.26206667850049,5.34963243569852,5.39719300074066,5.39674087672413,5.33271782708133,5.26895498001566,5.22350006595729,5.20142919236521,5.24595297242212,5.29096490331276,5.35496467757497,5.38371310576422,5.36731110470128,5.30910892762624,5.24713669739697,5.25372368481625,5.272844674775,5.29830286644291,5.30924444794781
