#file,onset,offset,#item,sequence,syllables,type,place,vowel,position,speaker,question,new,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24
geo020s08a0113v01,0.971005,1.100005,122,p>i,3,ejective,labial,i,initial,s08,question,new,-1.96682739731071,-3.29954372793568,2.28815142699644,0.0610010215573989,0.542324290825362,1.07840958135059,1.06626125845045,0.123809285726286,2.48009509279078,2.726466246623,1.32728718053986,12.4503,2.81573202044871,2.67472089945335,-0.97577537870905,1.55441134224688,2.48637224194961,2.85947717500787,2.85477336510067,-0.189587892785999,2.85156162710907,3.39988652286205,3.02964082520517,1.60875768112924
geo020s08a0115v01,0.998281,1.127281,123,pa,3,pulmonic,labial,a,initial,s08,question,new,1.419293839383,0.232380756666692,0.824482413389967,0.271171520324791,1.09791204355372,0.303137027006641,-0.212203611275876,-1.35247281264438,0.621919671271577,1.43086133444501,1.32900946869363,1.4409,1.69995480458616,-1.73897728378909,0.61442859584854,0.752641752345585,-0.0355235560690469,1.42486582509499,-2.69711026106388,1.62282786555286,-3.13960264397369,0.19778471684732,1.04788024026134,-0.0137947110221893
geo020s08a0115v02,0.703003,0.832003,124,p>a,3,ejective,labial,a,initial,s08,answer,new,2.54900757519452,2.10284063510807,2.60442891285192,2.85189077107788,2.27895816236289,1.32694236666962,0.0912108800533821,2.04475951309748,2.99031261369326,2.98531823520512,2.36938355853246,2.0693,2.08105274299761,2.23745973303358,1.38581924827165,1.75151022732037,1.45877780014822,1.55337536849756,1.14860807498935,0.813549006412241,1.44640120185201,1.65820902880308,1.79395705277154,1.51975387616128
geo020s08a0116v01,0.822226,0.951226,125,p>a,3,ejective,labial,a,initial,s08,question,new,0.639218838534389,0.908056926947051,0.226258694214355,1.22808964143332,1.18022299715483,0.992065884937714,0.340891030782923,0.696740716070076,0.370528538227268,-0.662617975525123,1.31546945533961,5.3325,1.48389736493863,-1.60893803739245,0.438061363811152,1.61930903222936,1.51173687681041,1.10240508690681,1.86674324822716,2.59044464969457,2.559310411525,1.79696257622624,3.26932556356267,3.12243100159937
geo020s08a0116v02,0.694688,0.823688,126,p>a,3,ejective,labial,a,initial,s08,answer,echo,2.90125124990467,3.26548456383979,2.91429985067345,-1.07323698233689,2.94559094697562,3.22109735544086,3.08294154762737,2.20175872697069,-0.0866478067256705,2.61597146123408,3.41529421937281,13.1366,0.612045579122904,0.814877969131093,1.4972989191628,1.63297864235008,1.62278839680224,1.50948497167509,1.62213693741151,0.831603923706961,1.4444217497965,0.125398409394335,1.59271892582723,2.09123423374879
geo020s08a0119v01,0.945455,1.074455,129,p>a,3,ejective,labial,a,initial,s08,question,new,0.781707357539426,1.56646777898129,2.03573779473009,1.62749391723367,2.02655487328271,1.44151617874508,0.639324373862438,-1.40079904732277,1.24780785502996,0.906846273046156,0.726243408049135,3.3553,-1.08678253691453,1.9824762429215,1.91840680434142,2.13208142900402,1.81807677754543,1.73395378713167,2.9072671130603,2.66755454221758,2.02177270347789,3.09332620724248,4.28158317711451,4.34534449661054
geo020s08a0119v02,0.742065,0.871065,130,pa,3,pulmonic,labial,a,initial,s08,answer,new,-0.907083251123245,1.45453695121614,1.98506217853124,-1.82386952314629,2.52301296017383,2.97302643601835,1.85714138460869,1.68198180490981,2.70050850050218,2.74165904327598,2.41637795626807,6.2299,1.87636100042594,3.05290152066859,3.20202667177007,2.62090790645233,0.785999797574559,3.04054310208771,2.96692633783731,2.94988726814367,2.42601438074831,0.95885201295823,2.91775451573658,2.97097840908776
geo020s08a0120v01,0.634487,0.763487,131,pa,3,pulmonic,labial,a,initial,s08,question,new,2.76228582924388,1.9473947607595,-0.684782264228323,0.984734119088939,0.353610252565887,1.82608037740595,2.08681429600925,2.27578927020688,2.17629598304372,1.47998960124718,1.12940010882043,0.317799999999998,1.90464162628473,1.78498658494063,1.21000457655765,0.725904744798118,0.707592344991441,1.86446765261063,2.00528356827607,1.88561404469968,0.98383722452603,2.00744863888143,-0.771541247987956,0.020096701699123
geo020s08a0120v02,0.57673,0.70573,132,pa,3,pulmonic,labial,a,initial,s08,answer,echo,2.76251944681299,2.16517189016938,0.800251175474147,-0.804302229926108,0.809907471168644,-1.41222774314639,1.82902314041822,1.46230587752599,1.5161596668525,0.911438981143131,0.179484201973794,0.632099999999999,0.931770302722541,-0.5954761533865,-0.250771718431684,1.73084105425864,2.04411224712625,2.0212826275063,1.08061802529583,0.670083240961393,1.70656462316482,1.3579720441153,0.203104095976483,0.908621397569249
geo020s08a0121v01,0.910726,1.039726,133,t>a,2,ejective,coronal,a,initial,s08,question,new,0.990544407698296,1.76746677665901,1.85106557512546,0.942582065828224,-0.282230293773537,1.23906964136337,1.3191123490369,1.24181757129929,0.781707357539426,0.635623994316279,1.01316332683563,5.7515,0.483721606073932,-0.52424864409813,1.87401511117078,1.83619094173797,0.958085053531133,0.690794414976348,2.39533745892518,2.03817674080198,1.47194439523599,2.58682374366807,2.07055214783392,2.4830465876111
geo020s08a0127v01,0.835372,0.964372,137,po,2,pulmonic,labial,o,initial,s08,question,new,2.8307102138381,2.71905608027874,1.52209193401711,2.02481374665078,2.55917889416259,2.87530888021912,2.72026199931201,2.21443124545158,2.25001730257082,-0.960503886550481,1.83571255675652,6.6195,2.16351840887085,1.68237233910976,1.55485500266381,-1.72316667776245,3.68369604342178,4.12462155310637,2.44485692643403,2.2677348155583,3.16604450622221,2.75737990223508,1.50280992720931,2.00951519892983
geo020s08a0127v02,0.593643,0.722643,138,p>a,3,ejective,labial,a,initial,s08,answer,new,0.822419516264084,-0.1257900060583,0.318235525495238,-0.0676366487158116,0.760992727455013,0.74914937067523,-0.897468977633566,1.13953027858066,1.573043601241,1.40756649639543,1.45507387651472,5.8673,2.27666197364066,2.13157136108275,1.8414381274586,3.0429450037522,1.83128462321401,2.09398526712068,-0.108253585440254,0.121066527979444,2.51734963827737,3.03771359579409,1.87662131540854,2.29561082925671
geo020s08a0128v01,0.710235,0.839235,139,p>a,3,ejective,labial,a,initial,s08,question,new,0.20089794236689,1.60333935397223,-0.225772002667902,-1.12701176318981,1.60757618048615,1.04027671165515,-0.403616817250546,-0.794294362564903,0.70166083632515,1.39896376422055,1.01486829523515,2.6813,0.950344271999007,0.125839384839148,0.912724379994547,2.4234655489099,1.36627020928896,2.19994310102217,2.92951768192802,2.79497379646137,0.192354392494329,2.47874604550779,2.35263161047818,2.19765781680778
geo020s08a0128v02,0.735396,0.864396,140,p>a,3,ejective,labial,a,initial,s08,answer,echo,3.01449514480488,1.30865709139274,1.05754720904951,2.45504005018171,2.65437512515513,1.35040808255548,0.499258987394525,1.12131919120318,1.77821819866139,2.14470245807711,2.23507683321128,1.2371,1.09510614933882,1.78096811814983,1.22165553917824,1.30174359071699,0.472438163361195,0.244278623844168,-0.10602740464553,0.715397789494765,1.44562402719589,1.6466758920389,1.52381466245931,0.0730645708570044
geo020s08a0129v01,1.108793,1.237793,141,t>a,3,ejective,coronal,a,initial,s08,question,new,0.527741736142304,-1.39796216598757,-1.08559735159061,0.926280665903503,0.547716702349739,1.09101684954628,0.433663762466843,1.02349354945117,0.855180992407178,1.78590905554988,1.28978346073905,1.8342,-0.615075645139787,0.880207491701074,1.97090933485637,2.03496705157801,1.81742721597663,-0.920800887352041,-1.31714150243157,0.623475507310626,-0.310609577095486,1.04105379480682,1.02886913579045,0.891711112899765
geo020s08a0133v01,0.854538,0.983538,145,p>a,2,ejective,labial,a,initial,s08,question,new,-0.977900213505846,0.0695260626486103,0.15366484754415,1.52668653963713,0.838847974731499,0.741699221142111,0.335114172011642,1.8473360771168,1.15183704990541,4.05625321109938,3.98195010705286,27.7863,1.85285456858787,0.276343027781785,2.42788646168855,2.43958670742783,0.884800064782784,2.61349040635525,2.62569704862771,2.1534816543883,1.1935890795712,0.685467769216076,-0.780449508962746,-0.0249076357061843
geo020s08a0135v02,0.722043,0.851043,147,ke,2,pulmonic,velar,e,initial,s08,answer,new,1.66562919208384,-0.616927154648536,2.9011743107635,3.24577088833085,2.86008435695771,1.0097082125621,2.80311186518058,3.07741363789604,2.93478197371022,2.53567105433797,-0.969427830287282,12.7628,2.52636843959559,3.37638201153739,3.21785130022201,-0.500545314358432,2.42437785671318,2.93513796377814,2.85107637528852,2.46178301404282,1.04693295486465,1.83181316868523,1.92908366009127,2.44284256474815
geo020s08a0136v01,0.788193,0.917193,148,ke,2,pulmonic,velar,e,initial,s08,question,new,0.99996989653911,1.8283324494589,1.24932850604673,2.2024000503302,2.85507843355637,2.21781121094461,-3.10109278921178,1.17674548207145,2.12568083609803,2.33553619313373,2.42778058836588,8.0183,1.00539990694593,2.35459862794608,2.37313674894499,2.2398369681401,0.167630841383952,2.15832203578321,1.63442316512801,1.40839826002682,1.12849466314998,1.12787978634868,1.6427953160881,1.41587743491154
geo020s08a0136v02,0.761612,0.890612,149,ke,2,pulmonic,velar,e,initial,s08,answer,echo,0.505973873034966,1.89039743912505,1.14670379613536,2.01530294056359,2.42319967160185,1.95484157344651,1.36634672331019,2.00527010597388,0.266126409486064,1.23279347013413,1.36988546858584,2.3345,1.04034738053613,-1.86497553155931,1.12901216105919,1.41164529355556,-0.264486514848592,-0.853315932712766,1.53469281428178,1.26356159573759,-2.49738417129911,0.566052172756113,0.920203068694071,0.39055449537241
geo020s08a0137v01,0.76199,0.89099,150,p>a,3,ejective,labial,a,initial,s08,question,new,1.69256508900798,1.936379158838,0.0776089793269831,0.207258042083986,1.56698959616926,1.49333097134611,1.06246684203176,0.817044817216183,1.29757243105909,-1.1799308098457,0.431392730118079,5.5672,1.48448674701127,1.25050327445164,0.537545448465372,0.364573666732088,1.21113707950995,0.889371642522891,-1.75735804251072,0.297360089003052,1.2148830703335,1.93770515136459,-1.05296993078941,4.38178285496202
geo020s08a0139v01,0.91181,1.04081,154,t>e,2,ejective,coronal,e,initial,s08,question,new,2.20541318124177,0.261363764133908,2.12042752275356,2.67421071646585,2.13489990013308,1.65171165266143,0.136015803917444,0.420090960303484,0.0567583338186078,0.0667236320429073,0.198686910880218,1.9364,0.11189909249741,1.230342059346,1.50443288913693,1.70906602924352,1.71192229598643,1.03371814875012,1.16891541251053,-0.422814746443279,-0.941608539858448,1.50122889921199,1.54777525204199,2.12891004715235
geo020s08a0141v01,0.803768,0.932768,155,pa,2,pulmonic,labial,a,initial,s08,question,new,1.79082570006796,1.71237349030542,1.50988273536451,-0.0505567236171524,4.9403887799848,4.87548048921274,4.04075037720068,2.45341598269663,3.01031542067873,2.73030081003703,1.84267435869616,15.1937,0.0501226094032107,1.93989207672975,2.4325689505504,0.44641509443712,-0.477390847679753,1.4477421734338,1.8001574406791,-0.251928902745964,2.48278773981633,0.493598078099363,2.8379842978762,3.33622143153314
geo020s08a0141v02,0.70204,0.83104,156,k>a,2,ejective,velar,a,initial,s08,answer,new,2.87047512618171,3.93764786626688,2.55454153736073,3.52240565559765,3.30454697081596,3.15524569102194,1.79162612700504,2.93982307911447,2.68585230744458,2.70461764996673,2.58386169414731,2.9174,2.57618598938752,2.96599960619878,2.57557729570143,0.473995650515273,2.26151306721858,2.07632418777725,0.56979240152984,2.10688646075841,1.14752942890272,1.68259543305183,1.05085658925546,1.9678533408506
geo020s08a0142v01,0.859975,0.988975,157,k>a,2,ejective,velar,a,initial,s08,question,new,1.06187914561189,-0.573765423539864,0.341886126465293,1.85035851153099,1.10117566707127,1.44901091097536,1.83126860232277,-0.4320144433417,-1.10987548094682,1.0816695679378,0.954125870177176,0.0183999999999997,-0.538882221548516,1.35869189400627,0.659383550407136,0.390892778924907,1.400000008176,0.168898536461814,-2.42928274604,1.12681094302679,1.34226410061367,-0.615630738132117,2.09065345264368,0.653574405440122
geo020s08a0142v02,0.724438,0.853438,158,k>a,2,ejective,velar,a,initial,s08,answer,echo,-0.0909098753598426,-1.15772555316062,1.54113765817531,1.58379184545051,1.14851294712157,1.09681066672148,-2.01815831326294,-2.7015712350045,0.798722673108584,0.162628923448219,0.236494035682348,0.5447,1.2511330695028,-0.0495054199038395,0.401189313245376,0.978589246068379,-2.06830379726938,1.10558790240453,-0.0340739803337516,1.45712554188048,2.23428483873525,2.15330752026976,1.29882833533861,1.6151217289024
geo020s08a0143v02,0.750075,0.879075,159,k>a,3,ejective,velar,a,initial,s08,answer,new,1.49998012552371,2.72072947825928,2.94794860270018,2.54120033800864,0.817663055257513,2.45685862241784,2.88613501779653,2.95255333696002,2.71493974691775,0.511505392670748,2.83320746168597,29.0708,3.20355099724646,1.51503931701045,2.55622681103404,3.2074669909163,3.03729639263168,2.18232524256276,1.34739759548994,2.55468143772082,2.63069388185398,1.96955691877539,0.994214272621849,1.39678909821253
geo020s08a0144v01,0.773341,0.902341,160,k>a,3,ejective,velar,a,initial,s08,question,new,-0.755235372873365,2.2112699225026,2.75635770912936,2.31813358624076,0.0749219265172592,0.0895664433590415,1.8519761647166,2.19876783035291,1.18378030103799,1.68632487675253,2.48318850796063,10.8342,1.14857636670556,3.09502994727244,3.91223298338123,4.15083043514228,4.23947756185661,3.67968733574502,4.14045654007545,4.70126006175051,4.88642187778687,4.3210510919169,3.28525889378107,1.01609986709365
geo020s08a0144v02,0.671672,0.800672,161,k>a,3,ejective,velar,a,initial,s08,answer,echo,1.7557695314949,1.46637552959226,1.75301864091162,-0.0708517409719516,1.16807616032817,1.25096134654874,2.5131782161298,1.2616094371343,-0.0195906497650043,0.398104753701872,0.346846805619752,2.8729,1.98272412217803,0.361234533194749,2.75454567098131,1.80236964834007,0.722997202528831,1.3441172822207,2.07540841956567,1.07431959609907,2.95362299250251,3.36168355888978,3.24471119889208,2.34115174614286
geo020s08a0148v01,0.828741,0.957741,166,t>e,2,ejective,coronal,e,initial,s08,question,new,2.25096542956444,-0.0962906603182874,-1.51412773262977,2.01987729496695,1.34708564789461,1.90498398244267,0.739696741212925,1.22914335146788,1.61599635873135,1.97891653828786,2.00820060948259,10.5597,1.37606724196437,1.90307720536001,0.977649202005096,4.56299936554434,4.63234848718106,4.0228754130029,1.74686670033732,1.4231806207865,3.1738156954616,2.89215904862899,3.05277873668325,2.49897390699944
geo020s08a0148v02,0.720637,0.849637,167,t>e,2,ejective,coronal,e,initial,s08,answer,echo,0.300104592450338,1.43928995577183,-3.03239625792559,1.90041953537716,0.472812181567775,1.1153382925837,0.657779036722154,1.3816335162377,2.05951940724296,1.89761985992753,1.10542238059666,1.2211,-1.23134400112207,0.598396844014135,1.59428366466242,-1.1966662291435,-1.34208610645557,0.405865028129492,-1.16571409220885,-1.04611471971036,-1.9193655938332,0.308293196355891,1.11910095509543,1.09784532796226
geo020s08a0149v01,0.893297,1.022297,168,t>a,2,ejective,coronal,a,initial,s08,question,new,1.90810443431941,2.31704997040457,2.84542088088945,2.87868146975042,1.37773281545798,2.64674201237381,3.39706887107838,3.28710627245056,2.58402774065581,1.56416854298657,3.1025307548435,27.0296,2.76722435974063,0.83538431798043,2.51285412217212,2.85314283758366,2.45623278920339,0.344227798636976,-0.74654795728706,0.631378154162314,1.55028221122534,0.978138135200235,0.83447311665038,-0.762926075167862
geo020s08a0153v02,0.738249,0.867249,172,k>a,3,ejective,velar,a,initial,s08,answer,new,-2.55876849838645,0.941529536737781,2.44954713925491,2.4466594626045,2.81504937342854,1.25384809381958,1.93295516589483,1.94449486229503,0.891670116691908,-0.0705297661905275,1.1912218554005,5.3487,1.42784409077669,1.39453531102147,0.79773239575002,1.97239905674886,1.12891515059816,2.03689931841416,2.00428686807908,0.179818426575837,2.15454901416664,2.09788294881844,1.69768685665474,1.94772279094122
geo020s08a0154v01,0.73493,0.86393,173,k>a,3,ejective,velar,a,initial,s08,question,new,-2.60911025324732,1.14013803549661,2.03558108152799,1.84547399673025,1.56767797818587,0.136364874520516,1.49342081658775,2.36540964612728,2.1724536283443,0.468565095051389,1.82190062614004,11.1045,3.04730902776301,0.747114396829888,2.6404492176324,3.01152195779315,2.15896873188169,-0.619525040689332,1.82008774121491,2.5627546431447,2.12892194377073,2.09255518082522,2.68465874164484,2.73953594818148
geo020s08a0154v02,0.669267,0.798267,174,k>a,3,ejective,velar,a,initial,s08,answer,echo,2.15773271631457,-1.9597048600775,0.38315133051158,1.29989188961877,1.03652409635469,0.252624680636378,0.465053899519822,1.34781337430161,1.48080876983692,0.463041952912184,0.341246535781512,3.8175,1.41510045296156,0.118405064378621,1.58919438795704,-0.164756725614482,-0.217907284518963,-0.0691357388348623,0.70616211763744,1.3935430259558,0.764211238990949,0.788775491573352,1.08041437313302,1.7759179862307
geo020s08a0155v02,0.719584,0.848584,175,k>a,3,ejective,velar,a,initial,s08,answer,new,0.203675268118811,2.03176013760869,0.96964190737115,1.17173882699222,0.578970135497545,2.31231757833843,2.40331691274805,1.78421441005502,1.65217167835431,0.017741681476158,1.10419666696201,1.4591,-2.22655040671806,-0.382139282804668,-0.237622872579045,1.44196555849035,2.0103325920275,2.61702350075337,2.10706886817196,0.0554347068880993,2.3164485496532,1.96848204762153,3.99052729958097,4.43997591625104
geo020s08a0156v01,0.852039,0.981039,176,k>a,3,ejective,velar,a,initial,s08,question,new,2.18082415596844,1.33315726270676,-0.152452123191678,1.38153304401818,2.18589396099383,1.88304641515452,-0.0252152491410625,0.352134652396514,1.66508073389949,1.29904659255561,1.65803758227016,0.458400000000001,-0.0337636301528095,-0.912298710604618,0.695793675500851,1.83604745027148,0.582941613238919,2.57741746046676,2.27777997407507,-0.613596901801937,1.53082751185219,2.1142293671655,2.12187823187709,0.751699067509561
geo020s08a0156v02,0.641276,0.770276,177,k>a,3,ejective,velar,a,initial,s08,answer,echo,1.51330139130381,1.72814496549932,1.23212284774228,1.16024032846093,2.87938383337326,2.10165547512549,0.568603845485345,0.772281783723673,1.62906405356928,1.62617702843838,1.71071209037473,7.2645,2.25373092677653,2.49498073535948,2.25506362369083,0.0088606284321936,1.92589692815729,1.73360055505452,1.4674595155374,2.22153771414072,2.17815501461587,2.13557373469082,1.0097082125621,-5.02068562994967
geo020s08a0157v01,0.60005,0.72905,178,po,3,pulmonic,labial,o,initial,s08,question,new,0.381718714378164,1.60339971918177,0.976934177042841,1.41023059016336,1.32276866024001,0.836901144204641,0.950962653405433,1.67933703981377,2.03109128073879,1.43658340141306,1.031795618964,1.4482,0.597296854903111,1.77826887904556,1.84378249729521,-1.52234320558317,1.86575314913638,1.9641849992499,2.18984183629027,1.27287367158063,-1.06247324205224,1.56180108291849,1.51030242546267,0.876218456244446
geo020s08a0158v01,0.947753,1.076753,179,p>a,2,ejective,labial,a,initial,s08,question,new,3.4848397565988,4.05651461483894,2.90823350508115,2.73339950859039,3.18703008958762,2.42920012262678,1.16020898688476,1.81680974142784,-5.1498973614298,1.05594832097861,2.15839134465824,4.3325,1.41449301547857,1.8491160115874,2.16877937703203,0.814302302116413,1.27329362203265,1.12914149370293,-0.568278198514074,2.50384288880633,1.90339028539924,1.30187960997753,2.2899556765939,1.54786033670128
geo020s08a0158v02,0.708704,0.837704,180,p>a,2,ejective,labial,a,initial,s08,answer,echo,2.70803686767999,2.91453306405662,2.38797348699233,3.42532398043839,3.40214360052253,2.72482209657605,3.74525506164096,3.66722160696113,3.16000017271229,1.65311024089029,1.74188621873233,4.8742,2.53352219553792,2.95960237889624,2.43280601204263,2.56610253844653,3.43896832646025,-0.539739633930635,2.08548573866415,3.24462154128662,-0.902881044964237,1.47613506511968,1.44298183074969,1.63432562794188
geo020s08a0159v01,1.060446,1.189446,181,t>i,3,ejective,coronal,i,initial,s08,question,new,2.65395297938193,3.29664394763372,2.97217701393245,0.443531308914625,3.38325063116078,3.73710993788198,3.14802837757531,1.2484393493962,2.89459062373112,3.12128504647474,2.76901358906033,6.6312,0.663254822694909,1.76719351528281,1.82063842877843,1.82298355078866,-1.30085087930242,1.73904411155606,1.03275734587209,-0.823711550581063,-0.38507441846043,0.31939873900335,1.78455021153234,0.497071467533328
geo020s08a0161v02,0.764235,0.893235,182,k>e,2,ejective,velar,e,initial,s08,answer,new,1.26976054486394,1.14463672697939,-2.0874737133771,1.01761912945858,0.361025466675991,1.94636718745449,1.09977827530808,0.65289793865226,0.161268147596123,0.182654834584074,0.742365824347445,1.369,-0.189467024954826,0.030529205034823,-1.13693740298978,-0.23635544528644,1.36223217476913,0.329231802108575,-0.188983699667505,0.468690267163206,1.28534078728027,2.1196713608989,1.30814361256246,2.11158196013706
geo020s08a0162v01,0.992887,1.121887,183,k>e,2,ejective,velar,e,initial,s08,question,new,2.97631497201031,3.41512329774325,2.14589619461378,3.24138459118658,3.74133669585188,3.8229644434755,3.35570826304172,2.15140167316002,2.74835366120673,3.48526582134563,3.51402296424373,8.4667,2.77320728089293,1.27346155284555,2.40561990630152,3.39665039309342,2.92158506986149,2.30156457244004,2.99956491957417,1.99310720817181,1.34913751672354,1.70649202524835,3.34901597372024,3.31459682936341
geo020s08a0162v02,0.651143,0.780143,184,k>e,2,ejective,velar,e,initial,s08,answer,echo,0.584893595119691,1.53156285371113,0.690894645506651,3.12347884129654,1.96286558970473,2.01602239381018,2.05411091310054,0.389132453487267,1.24510515068208,0.402928560456167,1.62438563648122,4.9739,1.3302794109232,1.54028074173649,2.61056966778366,1.69911406907587,-0.204076488596986,1.27513931175373,0.873216202300606,0.670543634350092,1.10160779764791,-1.53108894602312,-1.21368649651357,1.06440034399792
geo020s08a0163v01,0.895254,1.024254,185,p>i,3,ejective,labial,i,initial,s08,question,new,1.08761874719324,2.55455708281175,2.63834993661467,0.327071040680153,2.8614291546539,3.01236320968454,2.46381919745752,-0.856136809054405,2.52326160366446,2.90781867149989,3.10086226264261,15.494,0.92979908189895,2.94015613666514,3.22302321255381,2.86214945103555,-1.07704651075355,2.41647612015722,2.88307856040202,2.79164352096226,1.38105566307169,1.49429638492117,2.02738479804432,2.46535849011219
geo020s08a0167v01,0.962426,1.091426,186,k>a,3,ejective,velar,a,initial,s08,question,new,-0.182961761681378,0.889987823453103,1.82198148191764,1.40604796760673,1.59997326361831,2.33935087218437,-0.559490795747271,1.49085705860542,1.98276542941437,1.26813000276925,1.2211543525347,4.8393,1.2218323686267,-0.124656604599556,1.50840136825633,-0.399731576260404,1.14422279992016,-0.598382604115521,0.381923499525131,1.84078770029541,-1.07939806974431,0.0326607822395485,0.969452279988387,1.11848027330558
geo020s08a0174v01,0.891778,1.020778,194,k>a,3,ejective,velar,a,initial,s08,question,new,-3.65738078705456,2.32477702050054,1.58262154627474,2.43671380718652,3.04015099210062,2.37375160042184,1.37535979606711,2.10324351386533,2.83096375680762,2.71561485019448,1.50933024305772,1.6848,2.09589297174665,2.5814130834922,2.45671291541722,1.9722599243781,-0.285151942598152,1.76169537268018,1.57869000348532,2.1085512139514,1.53346358433651,1.30174359071699,-0.260326342441926,-0.657008133944073
geo020s08a0174v02,0.556073,0.685073,195,k>a,3,ejective,velar,a,initial,s08,answer,echo,1.70890308465338,1.93905815624893,2.01014505267718,1.96684658712658,0.971990304344522,-2.3434070875143,-0.80117792477365,-1.13600267788667,-4.52820914485199,0.187640718271555,1.8201039422372,1.2739,2.00047949987654,0.995138880191834,3.20574600479191,2.88625775140896,0.182821431835607,2.55189529192623,2.06313429840511,2.62566809249624,2.43118057402468,-1.46403970974475,2.24238912929059,2.39891293662102
geo020s08a0175v01,0.635822,0.764822,196,t>e,3,ejective,coronal,e,initial,s08,question,new,1.96792321668128,1.76327425714897,0.467437840423004,2.1711429449488,1.90702080956314,-0.0144032303107451,-2.04561999320432,-0.751412088691922,2.58802715850248,2.28434983672989,1.16602168489736,8.8849,3.02118557235899,2.42037701749981,3.08155210760487,3.24368940575137,2.79206041242938,1.05040195636369,1.95219038701246,0.781295411086638,1.94296295319413,1.49290409617815,2.42898864279588,2.88043926021732
geo020s08a0181v01,0.753526,0.882526,200,t>a,2,ejective,coronal,a,initial,s08,question,new,2.41847300069597,3.16676956853767,3.26742596023302,2.90263514314841,0.724161234089112,1.99022774113501,2.63871441368345,2.24591949887498,0.697885934907118,1.72871316751042,1.53253526959276,10.2413,2.15125044442627,0.720713708277751,1.88353309977729,2.39609365085174,1.83258146374831,-0.915291231541071,0.424940884608821,0.493109617960211,0.133393883170531,1.19380124900444,0.218492753098783,1.06505550513927
geo020s08a0181v02,0.793745,0.922745,201,k>a,2,ejective,velar,a,initial,s08,answer,new,1.87390765114197,2.53002340859112,1.61934863854261,1.60889776658159,1.71732323807504,2.13952484053684,2.15272685411325,1.97632849856249,2.37609574392982,0.990618679831426,2.39005553126559,5.0192,-0.683394889117267,1.31651546651197,0.748014082000785,1.60815709253438,-1.37594806906574,1.60919788362949,-2.57046453814966,1.20288220984391,3.10203184815792,2.28857744233944,1.33983148670955,2.90221798017985
geo020s08a0182v01,0.858625,0.987625,202,k>a,2,ejective,velar,a,initial,s08,question,new,1.62379436365072,2.76820412392196,1.883639530472,1.43372646067975,0.784403700831497,1.85021703879962,-1.00457564674173,-0.635066969483421,0.407529642157043,1.82733572890824,0.0574194908674864,1.6673,0.857601735525475,1.72830480494982,1.33576393357016,1.35756046854679,0.684610849537659,0.312984255313999,-2.58893472021206,1.76871258501687,1.31525475363996,0.608133806232988,-0.716620536745588,-0.83080134585874
geo020s08a0182v02,0.774031,0.903031,203,k>a,2,ejective,velar,a,initial,s08,answer,echo,0.989280936701529,-0.651813317066974,1.39795115592696,2.97597844506713,3.05638042450538,1.88085339842193,2.93396324715636,2.36228693624009,1.98746330478348,2.09117246455553,2.23642392273984,7.1888,1.57866937876246,0.695195082177246,2.53159937777998,3.10181602761186,2.87246799328525,-0.00581688532156552,2.32419980296645,2.82765675831728,2.31315899176456,1.84645281023393,0.626098845806816,-2.86470401114755
geo020s08a0183v02,0.715163,0.844163,204,t>e,2,ejective,coronal,e,initial,s08,answer,new,2.10876973480887,1.19570875090747,2.29730115756267,2.89621575951675,2.87514531056487,1.96693052199317,2.3516133240614,3.03290280960661,3.02808329043832,1.94181606543473,1.76052676679696,14.4458,2.9176031504757,2.32550051756479,0.401122358674028,2.45342458259085,2.87926587075604,2.65728308404856,0.761553213224006,2.30328484810832,2.16919083382344,1.62108976517455,-3.46413718143602,0.774266231844738
geo020s08a0184v01,0.76309,0.89209,205,t>e,2,ejective,coronal,e,initial,s08,question,new,2.83033862778069,2.96496889610295,2.20358210315204,1.47976193527771,2.47741196802574,2.37857343899338,2.33992904613447,1.85150527362501,1.31865771240408,1.64074276226251,1.21686928606096,4.1606,2.43856598314848,2.67185636898564,2.14252196906518,1.90961657621516,0.971990304344522,0.755887210381131,1.34265590409006,0.755746322316465,-0.326007186773448,0.914689450507181,1.78495302451508,1.80189130176061
geo020s08a0184v02,0.53946,0.66846,206,t>e,2,ejective,coronal,e,initial,s08,answer,echo,2.44762006500198,1.84859653514499,0.0125212805536708,0.964166192115186,1.89041254018892,1.59954917968373,1.58120303341932,-0.577143504803639,-0.427097408235278,-1.43212889746369,0.390892778924907,1.5291,1.72314152744618,0.309247850366342,1.0875176366625,0.625724504242511,1.05214941425777,1.35281513404572,0.102646836960143,0.73155025184289,1.31991414510295,0.718668717790023,0.414226613776737,1.09215817226164
geo020s08a0189v01,0.861579,0.990579,208,ko,3,pulmonic,velar,o,initial,s08,question,new,1.98578998559838,2.67165588990911,3.25307239968694,3.09554593381392,1.95400586159096,1.80465924157873,2.20511558351455,1.2905816002907,0.235704333359068,1.36256503442065,0.550488546822366,3.155,0.872756729850427,1.0976451544779,0.662275516892858,1.17114998095843,0.630313871388376,1.39913654613319,0.403663486161536,1.59914512294867,0.526915484914938,1.21491274436427,0.608841231506689,0.556295997810749
