#file,onset,offset,#item,sequence,syllables,type,place,vowel,position,speaker,question,new,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24
geo020s08a0085v02,0.750385,0.879385,90,pa,2,pulmonic,labial,a,initial,s08,answer,new,47.73151744,625.04500081,995.35202064,1126.38099456,107.25916356,360.62769604,1023.60323844,1045.95968569,228.674884,23.96200401,248.88533121,183.79496041,25.22249284,12.23670361,0.937024,35.71616169,14.48944225,2.88116676000001,47.09116129,83.79754681,32.99008969,8.92635129,0.0539632899999998,2.965284
geo020s08a0086v01,0.604739,0.733739,91,pa,2,pulmonic,labial,a,initial,s08,question,new,7.13263849,4.46603689,3.68371249,0.207936,5.86463089,3.78030249,2.90191225,83.06864164,46.68578929,1.23988225,20.99105856,139.54460641,552.89879044,186.66117376,237.48042816,671.32291801,337.40546596,352.988944,696.46376836,86.23722496,489.80771856,1639.99081024,1555.89224704,96.3754524100001
geo020s08a0086v02,0.689932,0.818932,92,pa,2,pulmonic,labial,a,initial,s08,answer,echo,0.05368489,22.174681,11.78274276,46.717225,41.18302276,28.71245056,0.253009,2.91931396,37.85079529,97.25115456,10.83331396,6.02015296,14.13609604,61.55500849,26.49881529,0.554280250000001,9.99950884,6.51372484,2.36636689,1.89998656,6.3504,3.89983504,1.38650625,8.23288249
geo020s08a0087v01,0.947635,1.076635,93,p>a,3,ejective,labial,a,initial,s08,question,new,2.26352025,13.935289,62.70422596,37.21610025,25.99368256,0.816673690000001,31.55181241,26.79511696,35.22303801,1.49793121,1.34536801,8.78588881,2.68140625,0.00535824000000002,0.52635025,11.68682596,0.40259025,3.05410576,2.14183225,1.51757761,6.92847684,14.74329609,0.16040025,8.95266241
geo020s08a0089v01,1.105101,1.234101,97,p>e,2,ejective,labial,e,initial,s08,question,new,67.55524864,13.04582161,0.378102010000001,70.02175041,138.87208336,205.807716,42.15645184,5.92922499999999,49.90998609,90.62659204,3.41325625,37.04913424,11.83222404,4.04935129000001,20.00057284,1.52423716,159.22654225,61.99357696,97.95852676,61.47187216,20.75440249,191.99150721,152.55708196,377.21796841
geo020s08a0093v01,0.800981,0.929981,98,k>a,3,ejective,velar,a,initial,s08,question,new,76.53100324,22.41738409,0.434149210000001,7.14385984,88.89095524,167.99529769,200.31023961,5.56488099999999,32.114889,115.35834025,136.88298009,147.17814489,54.25206336,81.39828841,19.25893225,6.51015225,61.11643329,172.186884,161.88745225,26.64211456,0.269984159999999,7.69507599999999,43.32140761,57.07047025
geo020s08a0095v02,0.631111,0.760111,99,t>a,2,ejective,coronal,a,initial,s08,answer,new,34.43459761,39.18008836,0.319338010000001,10.67132889,42.95622681,43.43469025,43.480836,23.94536356,9.25315560999999,19.17301369,112.52542084,54.11514969,44.59701961,11.54300625,27.75814596,2.184484,5.09224356,2.111209,0.930067359999999,2.08860304,74.50624489,53.70544656,47.85180625,15.689521
geo020s08a0096v01,0.739458,0.868458,100,t>a,2,ejective,coronal,a,initial,s08,question,new,257.66349361,612.15666724,518.50022436,81.51742369,151.29984016,449.524804,578.28225625,85.63096369,2.44734736000001,129.87793296,200.55374689,63.62295696,1.74979984,54.94367376,19.30284225,0.000110249999999999,29.26160836,7.66293124,0.0724686399999998,50.72003524,56.09261025,1.51856329,4926.24304384,2204.26494016
geo020s08a0096v02,0.721353,0.850353,101,t>a,2,ejective,coronal,a,initial,s08,answer,echo,13.90394944,9.77250120999999,8.277129,9.31226256,36.82911969,3.77641489,1.26922756,0.02996361,58.26116241,1.73159281,325.622025,301.91495049,9.69948736,91.31522481,370.69341156,239.68613124,225.39617424,108.98524816,7.37285409,401.57755236,1202.93823556,712.95942169,803.665801,291.897225
geo020s08a0097v01,0.792201,0.921201,102,p>e,3,ejective,labial,e,initial,s08,question,new,292.56734116,578.46984196,8.83278400000001,3.57361216,217.32951241,261.91538244,54.94663876,43.38329956,108.47847409,164.33958025,195.38727961,0.01841449,85.70686084,434.87680369,351.96011236,86.8698561599999,9.35014083999998,329.68391184,581.17155625,217.94321641,0.891702490000004,155.01246016,188.91402916,162.13438224
geo020s08a0097v02,0.605589,0.734589,103,p>a,3,ejective,labial,a,initial,s08,answer,new,277.67223225,1.72948800999999,270.46762681,198.28582596,23.64196129,13.87413504,11.86251364,27.66023649,28.03914304,3.21341476,4.25803225,5.32409476000001,11.50430724,4.22960356,0.0125216100000001,0.03644281,12.52027456,6.25,8.45879056,5.39447076,0.53963716,0.02601769,0.46526041,23.60599396
geo020s08a0098v01,0.750093,0.879093,104,p>a,3,ejective,labial,a,initial,s08,question,new,0.17489124,15.98640289,4.79259664,2.77988929,12.666481,34.21665025,68.57330481,24.920064,10.49630404,1.71662404,38.1924,107.60327824,11.930116,20.75622481,177.53164081,934.22533801,114.96771729,291.93823044,360.41503716,323.19769729,128.64776929,35.35372681,0.0359102499999996,55.07420944
geo020s08a0098v02,0.653803,0.782803,105,p>a,3,ejective,labial,a,initial,s08,answer,echo,41.011216,0.15634116,50.85829225,39.62954304,4.58987776,30.87691489,135.71784004,1.41324544,0.520129440000001,96.04196001,120.98460049,35.081929,129.23369761,113.07770244,23.34435856,14.55575104,8.0089,15.15622761,3.88208209,4.74237729,2.55392361,22.96230561,24.40261201,115.18011684
geo020s08a0099v01,0.970762,1.099762,106,pu,2,pulmonic,labial,u,initial,s08,question,new,36.17180449,48.08451649,34.48977984,3.43397961,3.11487201,49.74339841,82.10353321,4.47576336,7.03575625,58.93939984,23.20541584,0.48916036,107.94171025,20.10266896,61.952641,73.91356729,51.36445561,0.22401289,90.51239044,158.51565409,264.940729,48.69806656,154.85811364,501.29866609
geo020s08a0101v02,0.73531,0.86431,107,k>e,2,ejective,velar,e,initial,s08,answer,new,165.81455361,12.138256,65.01841956,89.92349584,0.214369,2.00364025,12.65153761,41.51740356,46.45921921,4.79960464,0.779335840000001,101.445184,4.55865201,18.258529,223.90333956,0.0185504400000001,113.93641081,2404.78428996,1127.27391001,501.50019364,42.17853025,273.55175236,26.43502225,65.51931136
geo020s08a0102v01,0.876868,1.005868,108,k>e,2,ejective,velar,e,initial,s08,question,new,52.68437056,1.295044,24.76356169,25.75968516,8.41290025,7.63140625,5.1076,1.25417601,8.13675625,2.640625,0.46594276,3.80796196,0.65642404,35.05942521,0.831926410000001,8.70545025,1.24010496,6.265009,85.65872704,156.27750121,33.96791524,338.29509184,296.71785025,48.68550625
geo020s08a0102v02,0.749732,0.878732,109,k>e,2,ejective,velar,e,initial,s08,answer,echo,3.96886084,6.23051521,13.10874436,2.47653169,53.76408976,7179.47793124,2663.78822161,2850.69498561,1593.06353424,8.80664975999998,17.09491716,175.39823844,666.99260644,603.99452169,592.36258225,12.74632804,46.88003961,263.33824729,326.20333321,29.19457024,9.68392161,8.61187716,0.17172736,14.18953561
geo020s08a0105v01,0.834203,0.963203,111,pa,2,pulmonic,labial,a,initial,s08,question,new,358.31082681,195.63896641,52.36693225,13.87190025,11.54844289,187.32849424,160.86356224,143.96880169,8.08378624,34.51210009,36.74420689,19.80339001,14.70339025,42.12918649,1.38180025,8.85479049,13.81385889,30.77808484,26.76199824,6105.81271609,4332.667329,1602.58504329,98.9945401600001,105.60850756
geo020s08a0105v02,0.943856,1.072856,112,te,3,pulmonic,coronal,e,initial,s08,answer,new,382.06175296,153.76,7.31540209000001,178.01963776,173.475241,161.340804,40.32631009,0.875160250000002,63.48743041,93.103201,39.02375961,24.32955625,15.848361,5.37961636,24.029604,20.3401,50.45545024,31.69239616,24.83427556,1.29777664,0.393254410000001,0.82973881,3.72914721,12.10761616
geo020s08a0106v01,0.796131,0.925131,113,te,3,pulmonic,coronal,e,initial,s08,question,new,103.64868864,6.88432644,383.337241,226.57474576,23.74905289,74.02537444,561.78954441,398.34571396,228.75957504,3.46146025000001,270.81968356,564.75621316,565.24587001,192.11900449,9.95339400999999,261.49477264,482.08789225,382.49971776,24.20836804,114.12221584,224.88301521,91.80705856,18.68487076,6.38219169
geo020s08a0106v02,0.615761,0.744761,114,te,3,pulmonic,coronal,e,initial,s08,answer,echo,1558.69408809,553.17628809,33.13729225,218.12631481,0.12716356,179.70743025,4.62336004,13.27727844,230.89106401,333.19026225,311.86853604,171.58642081,0.591976359999996,337.18140625,1250.81054224,1375.97967364,483.11600401,17.5460454399999,607.20845056,631.58726596,403.34697225,125.78968336,6.04028929,135.18945441
geo020s08a0107v01,0.793341,0.922341,115,p>a,2,ejective,labial,a,initial,s08,question,new,3.34121841,3.47598736,0.603729,1.31606784,0.63489024,130.08543025,10.24576081,217.85464801,401.11677841,34.234201,5.57243236000001,37.68240996,343.55363904,292.7521,125.64392281,0.401448960000002,155.34132496,414.35045136,270.73082521,20.30673969,36.52510096,92.11776484,88.46343025,35.53113664
geo020s08a0108v01,0.911143,1.040143,116,t>i,2,ejective,coronal,i,initial,s08,question,new,43.01523396,11.38252644,0.80013025,0.45927729,34.59439489,14.77864249,2.76689956,61.89755625,48.874081,102.78918225,156.15751369,0.0546624399999994,146.51892025,139.46192836,32.44783369,51.998521,188.68868496,32.65893904,129.75032464,804.95903524,928.28683684,147.21696889,74.2113331599999,654.10108516
geo020s08a0108v02,0.766291,0.895291,117,t>i,2,ejective,coronal,i,initial,s08,answer,echo,30.129121,39.175081,74.24751889,50.26101025,212.42188009,24.83527225,56.97079441,157.48493049,56.47823104,13.25469649,2.56128016,26.47719936,338.47168576,258.28989796,0.0217857600000002,398.38563216,1118.33392225,533.702404,62.31839364,22.60527025,591.705625,767.18474361,492.928804,33.21101641
geo020s08a0111v02,0.760477,0.889477,119,t>a,2,ejective,coronal,a,initial,s08,answer,new,6.59000240999999,2.20077225,69.14088801,113.06494224,20.62885561,3.54004225,38.42388169,25.71706944,11.539609,19.86841476,234.47571876,0.14470416,40.094224,92.717641,1.498176,10.98392164,16.55920249,64.77513289,72.86500321,9.95654916,36.35004681,268.15045009,11.04498756,19.85415364
geo020s08a0112v01,0.911825,1.040825,120,t>a,2,ejective,coronal,a,initial,s08,question,new,84.30177856,0.0745836099999997,103.28860161,193.26282361,137.95677025,37.41401889,2.49134656,54.62096836,88.08948736,57.97451881,13.68852004,13.17327025,0.78411025,0.71622369,14.77864249,0.10169721,0.82682649,4.384836,7.07826025,23.17941025,2.70898681,0.44957025,11.20709529,6.210064
geo020s08a0112v02,0.677604,0.806604,121,t>a,2,ejective,coronal,a,initial,s08,answer,echo,133.41174016,424.53305764,117.60534916,315.12640324,1142.73745936,844.99513344,272.90048809,16.859236,197.69766025,636.00804864,392.05980025,205.07672025,7.28406120999999,354.03056649,374.538609,153.13567504,11.94117136,68.75063056,56.84707609,31.66875625,189.78093121,51.85728144,7.84672144,66.59702449
geo020s08a0113v01,0.971005,1.100005,122,p>i,3,ejective,labial,i,initial,s08,question,new,0.0195720099999997,0.00136160999999995,97.15453489,1.12975641,2.9584,8.6436,8.43612025,1.28097124,142.62091776,233.44172944,14.21893264,155.00997009,279.07038916,210.49076889,0.142053609999999,22.39466329,144.42270976,304.58626576,301.73427025,0.684425290000002,299.80229904,897.64354449,428.06782404,24.96601156
geo020s08a0115v01,0.998281,1.127281,123,pa,3,pulmonic,labial,a,initial,s08,question,new,17.09160964,1.59163456,5.20159249,1.72003225,8.98740441,1.83358681,0.65415744,0.0668739600000002,3.46890625,17.49163329,14.26799529,2.07619281,29.96139169,0.03087049,3.41732196,4.50543076,0.93141801,17.28314329,0.00454275999999996,25.67854276,0.00187489000000001,1.48522969,8.13162256,0.97278769
geo020s08a0115v02,0.703003,0.832003,124,p>a,3,ejective,labial,a,initial,s08,answer,new,163.69667136,67.06627236,182.88505225,299.99972025,95.38452225,14.20913025,1.20012025,59.71116529,395.68768561,391.75493184,114.29320464,4.28200248999999,64.20656641,87.78753025,15.98480361,33.21562689,18.49602049,22.34831076,9.94645444,5.08908481,18.04380484,27.56145001,36.15857424,20.89495521
geo020s08a0116v01,0.822226,0.951226,125,p>a,3,ejective,labial,a,initial,s08,question,new,3.591025,6.14792025,1.57226521,11.66017609,10.59567601,7.27273024,1.97739844,4.02885184,2.09815225,0.26574025,13.88680225,28.43555625,19.44898201,0.0400400099999996,2.40157009,25.49846016,20.56259716,9.06852996,41.82467584,177.84089449,167.10474361,36.37657969,691.35340096,515.35810225
geo020s08a0116v02,0.694688,0.823688,126,p>a,3,ejective,labial,a,initial,s08,answer,echo,331.12716961,686.06277184,339.88240881,0.116895609999997,361.83267961,627.78309136,476.22150625,81.7378728099999,0.840889000000003,187.15608025,925.73539081,172.57025956,3.40107364,5.10262921,19.97732416,26.20518481,25.67651584,20.47019536,25.64308321,5.276209,17.97251236,1.28504896,24.17787241,65.52740601
geo020s08a0119v01,0.945455,1.074455,129,p>a,3,ejective,labial,a,initial,s08,question,new,4.77509904,22.94122609,58.64343241,25.91929921,57.57622641,17.86837441,3.59178304,0.0607129599999998,12.12919929,6.13305225,4.27372929,11.25803809,0.113771290000001,52.71776449,46.37746201,71.10536976,37.9456,32.069569,335.13526489,207.49538209,57.02817289,486.21573009,5235.23155401,5947.27846596
geo020s08a0119v02,0.742065,0.871065,130,pa,3,pulmonic,labial,a,initial,s08,answer,new,0.162973689999999,18.33980625,52.99112025,0.0260499600000001,155.40364921,382.241601,41.02914916,28.90352644,221.63170129,240.64386129,125.55650704,38.81165401,42.63698209,448.45262289,604.28947329,189.01300324,4.81626915999997,437.50415556,377.60651041,364.95517444,127.99980769,6.80531569000001,342.23890009,380.679121
geo020s08a0120v01,0.634487,0.763487,131,pa,3,pulmonic,labial,a,initial,s08,question,new,250.778896,49.14570816,0.254217639999997,7.16686441000002,2.02834564,38.55789025,64.95070464,94.78190736,77.67954496,19.29757041,9.57159843999999,0.100996839999999,45.118089,35.51564025,11.24596225,4.27083556,4.11724681,41.63475625,55.17815524,43.43337216,7.15402008999999,55.41760249,0.213721290000001,1.04101209
geo020s08a0120v02,0.57673,0.70573,132,pa,3,pulmonic,labial,a,initial,s08,answer,echo,250.89609609,75.97039921,4.95552121,0.20016676,5.05215529,0.0593409600000003,38.78549284,18.62699281,20.74529209,6.18964641,1.43185156,0.399550409999999,6.446521,0.303931689999999,0.60559524,31.87054116,59.63391729,56.972304,8.68186225,3.81967936,30.3601,15.11887689,1.50111504,6.15486481
geo020s08a0121v01,0.910726,1.039726,133,t>a,2,ejective,coronal,a,initial,s08,question,new,7.25063329,34.292736,40.53359556,6.58743556,0.568666809999999,11.91906576,13.98834801,11.98475161,4.77509904,3.56529924,7.58616849,33.07975225,2.63120841,0.350464000000001,42.43740736,39.34551076,6.79488489,3.98122209,120.38258961,58.93018756,18.98954929,176.55765625,62.87221264,143.46529729
geo020s08a0127v01,0.835372,0.964372,137,po,2,pulmonic,labial,o,initial,s08,question,new,287.55680625,230.007556,20.99289124,57.37608009,167.06079504,314.38481481,230.56296649,83.83599844,90.02024641,0.14645929,39.30788416,43.81778025,75.71958289,28.92611089,22.41454336,0.0318622499999999,1583.49876624,3824.72981136,132.91553521,93.26730625,562.33008225,248.33032225,20.19873249,55.64712409
geo020s08a0127v02,0.593643,0.722643,138,p>a,3,ejective,labial,a,initial,s08,answer,new,5.180176,0.77757124,1.88980009,0.873477159999999,4.58131216000001,4.47407104,0.16613776,9.76750009000001,23.24493369,16.695396,18.35951104,34.42520929,94.94748481,71.0328696099999,39.76059136,439.61089561,38.96131561,65.88893584,0.80532676,1.27396369,153.65337849,435.03530625,42.6591859600001,98.61483025
geo020s08a0128v01,0.710235,0.839235,139,p>a,3,ejective,labial,a,initial,s08,question,new,1.49450625,24.69692416,0.63664441,0.104976,24.90708649,8.0089,0.44609041,0.20421361,4.06869241,16.410601,7.612081,7.18936969,6.69049956,1.28618281,6.20557921,127.34896801,15.37188849,81.44160025,350.38598596,267.72158884,1.46918641,142.23663169,110.52737424,81.07021521
geo020s08a0128v02,0.735396,0.864396,140,p>a,3,ejective,labial,a,initial,s08,answer,echo,415.29548944,13.69888144,8.29036849,135.65027961,202.09749921,14.891881,2.71425625,9.41814721,35.03811249,72.92306025,87.37014784,1.53041641,8.93711025,35.23134736,11.51109184,13.51077049,2.57249521,1.62996289,0.80892036,4.182025,18.01578025,26.93298609,21.06534609,1.15734564
geo020s08a0129v01,1.108793,1.237793,141,t>a,3,ejective,coronal,a,initial,s08,question,new,2.87336401,0.06105841,0.11404129,6.37613001,2.99047849,8.86431529,2.38054041,7.74453241,5.53096324,35.581225,13.191424,3.36428964,0.292248360000001,5.81484996,51.51219984,58.553104,37.896336,0.15856324,0.07177041,3.47971716,0.537288999999999,8.02135684,7.82824441,5.95018449
geo020s08a0133v01,0.854538,0.983538,145,p>a,2,ejective,labial,a,initial,s08,question,new,0.14145121,1.149184,1.35978921,21.18668841,5.35320769,4.40790025,1.95468361,40.23238041,10.010896,3335.92880625,2875.26526225,772.07846769,40.678884,1.73791488999999,128.47995801,131.52190489,5.86850625,186.22969156,190.83212164,74.21477904,10.88274121,3.93903409,0.209947239999998,0.951405160000001
geo020s08a0135v02,0.722043,0.851043,147,ke,2,pulmonic,velar,e,initial,s08,answer,new,27.973521,0.29116816,331.07622025,659.53944225,304.956369,7.53392703999999,272.11471681,470.98548484,354.09454276,159.38810001,0.14386849,162.88906384,156.450064,856.42266609,623.72065536,0.367478440000001,127.58154304,354.34674081,299.51148096,137.49204049,8.11623121,39.00252304,47.37844224,132.38113249
geo020s08a0136v01,0.788193,0.917193,148,ke,2,pulmonic,velar,e,initial,s08,question,new,7.38861124,38.73195225,12.166144,81.84278089,301.91842564,84.40464384,0.00202500000000015,10.52223844,70.20093796,106.812225,128.45275569,64.29313489,7.469289,110.96304921,115.154361,88.20590724,1.39830625,74.93672356,26.28100225,16.72319236,9.554281,9.54253881,26.72476416,16.97522401
geo020s08a0136v02,0.761612,0.890612,149,ke,2,pulmonic,velar,e,initial,s08,answer,echo,2.75095396,43.850884,9.90864484,56.295009,127.28126761,49.88314384,15.374241,55.17666961,1.70276401,11.77038864,15.48343801,5.44989025,8.01003204,0.02399401,9.56417476,16.83214729,0.58920976,0.181476,21.52867201,12.517444,0.00677329000000001,3.10217769,6.29909604,2.18389284
geo020s08a0137v01,0.76199,0.89099,150,p>a,3,ejective,labial,a,initial,s08,question,new,29.52183556,48.07480896,1.16791249,1.51363809,22.96518084,19.81941361,8.37234225,5.12479044,13.39852816,0.0944332900000004,2.36975236,30.99371584,19.47192129,12.19476241,2.93025924,2.07331201,11.27146329,5.92240896,0.02975625,1.81252369,11.35622601,48.20247184,0.12173121,6396.88038025
geo020s08a0139v01,0.91181,1.04081,154,t>e,2,ejective,coronal,e,initial,s08,question,new,82.337476,1.68662169,69.46722409,210.27610081,71.50731844,27.20561281,1.31262849,2.31678841,1.12021056,1.142761,1.48791204,3.74964496,1.25081856,11.71282176,20.26440256,30.51236644,30.68716816,7.90453225,10.35874225,0.429287039999999,0.152099999999999,20.13496384,22.099401,70.65579249
geo020s08a0141v01,0.803768,0.932768,155,pa,2,pulmonic,labial,a,initial,s08,question,new,35.93283136,30.71487241,20.48648644,0.90383049,19550.91876516,17170.72157641,3234.083161,135.210384,411.83831844,235.23890625,39.85901956,230.84851969,1.10544196,48.413764,129.68882161,2.44203129000001,0.38489616,18.09226225,36.60976036,0.604195289999999,143.39104516,2.68369923999999,291.77080969,790.32390129
geo020s08a0141v02,0.70204,0.83104,156,k>a,2,ejective,velar,a,initial,s08,answer,new,311.36014116,2631.46428484,165.51851716,1146.89240964,741.81059044,550.31529744,35.99040064,357.68265625,215.22943849,223.46064196,175.51480324,8.51122276,172.84097961,376.90727881,172.63069321,2.58052096,92.11392576,63.60222001,3.12547041,67.61115076,9.92502016,28.93902025,8.18017201,51.19831809
geo020s08a0142v01,0.859975,0.988975,157,k>a,2,ejective,velar,a,initial,s08,question,new,8.36250724,0.317419560000001,1.98133776,40.47631641,9.04625929,18.13822921,38.96006724,0.421460640000001,0.10863616,8.70014016,6.74129296,0.000338559999999991,0.34035556,15.14065921,3.73880896,2.18537089,16.44464704,1.401856,0.00776161000000001,9.52216164,14.65128729,0.29192409,65.45133604,3.69562176
geo020s08a0142v02,0.724438,0.853438,158,k>a,2,ejective,velar,a,initial,s08,answer,echo,0.83375161,0.0987216399999997,21.80796601,23.75002756,9.94456225,8.96762916,0.0176624099999999,0.00450240999999999,4.94039529,1.38438756,1.60478224,0.29669809,12.21013249,0.90573289,2.23084096,7.07932449,0.0159769599999998,9.126441,0.93412225,18.43500096,87.23186404,74.18893689,13.432225,25.28581225
geo020s08a0143v02,0.750075,0.879075,159,k>a,3,ejective,velar,a,initial,s08,answer,new,20.08473856,230.77863396,363.54286224,161.16048601,5.13113104,136.14455761,321.26619121,366.90636304,228.12175369,2.78155684,288.99660001,845.11141264,606.13455204,20.69886016,166.07734641,610.90042896,434.67246144,78.62191561,14.80248676,165.56483584,192.74879556,51.37305625,7.30404676,16.33938084
geo020s08a0144v01,0.773341,0.902341,160,k>a,3,ejective,velar,a,initial,s08,question,new,0.220806010000001,83.30760529,247.82315776,103.15855489,1.16165284,1.19617969,40.60748176,81.25039321,10.67132889,29.15568016,143.50602436,117.37988964,9.94582369,487.87532641,2501.05011025,4030.56107689,4812.41888656,1570.853956,3947.79739225,12118.88336164,17550.60595369,5665.22666329,713.739312809999,7.63085376000008
geo020s08a0144v02,0.671672,0.800672,161,k>a,3,ejective,velar,a,initial,s08,answer,echo,33.49978641,18.77922225,33.315984,0.867878559999999,10.34136964,12.20593969,152.37680481,12.46866721,0.96157636,2.217121,2.00109316,8.25355441,52.74390625,2.05951201,246.92665321,36.772096,4.24607236,14.70569104,63.48583684,8.573184,367.69213009,831.61294129,658.14310849,108.01860624
geo020s08a0148v01,0.828741,0.957741,166,t>e,2,ejective,coronal,e,initial,s08,question,new,90.19110961,0.824827239999998,0.0484000000000003,56.81239876,14.79325444,45.14899249,4.39028209,11.68477489,25.33008241,52.34377801,55.50101001,111.50726409,15.67605649,44.97714225,7.06602724,9191.17194436,10558.61057601,3120.50718225,32.90857956,17.22499009,571.13830225,325.16023684,448.34251081,148.1089
geo020s08a0148v02,0.720637,0.849637,167,t>e,2,ejective,coronal,e,initial,s08,answer,echo,1.8225,17.78899329,0.00232323999999996,44.73870769,2.57442025,9.30616036,3.72683025,15.85154596,61.50010084,44.4889,9.12342025,1.49108521,0.08520561,3.30948864,24.25365504,0.09132484,0.0682776899999999,2.25180036,0.0971568900000001,0.123411689999999,0.02152089,1.85259321,9.37645641,8.98620529
geo020s08a0149v01,0.893297,1.022297,168,t>a,2,ejective,coronal,a,initial,s08,question,new,45.43164409,102.93522849,296.14279744,316.51256464,15.72836281,199.035664,892.59927696,716.38128409,175.57310016,22.83597369,495.24941764,730.59927616,253.26812736,5.31625248999999,152.27806801,300.75190084,135.97425664,1.99063881,0.224676,3.53515204,22.21048384,7.07294025,5.30657296,0.21743569
geo020s08a0153v02,0.738249,0.867249,172,k>a,3,ejective,velar,a,initial,s08,answer,new,0.00599076000000012,6.57358321,134.16820561,133.39557009,278.689636,12.27661444,47.74671801,48.86149801,5.94969664,0.86843761,10.83133921,28.60859169,17.38639809,16.26589561,4.93062025,51.66590641,9.56231929,58.77982224,55.06827264,1.432809,74.373376,66.40457121,29.82579769,49.17796129
geo020s08a0154v01,0.73493,0.86393,173,k>a,3,ejective,velar,a,initial,s08,question,new,0.00541695999999985,9.77937983999999,58.62505489,40.08282721,22.99682025,1.31354521,19.82297529,113.38842256,77.08488804,2.55264529,38.23690896,123.30992025,443.46463396,4.45589881,196.54638025,412.83331489,75.03370884,0.28965924,38.09852176,168.25981225,70.65747364,65.70075136,214.71627024,239.62420804
geo020s08a0154v02,0.669267,0.798267,174,k>a,3,ejective,velar,a,initial,s08,answer,echo,74.84845225,0.0198528100000001,2.15179561,13.46082721,7.94901636,1.65739876,2.53478241,14.814801,19.32921225,2.52460321,1.97880489,14.57330625,16.94886561,1.26720049,24.00804004,0.719273610000001,0.646737640000001,0.87086224,4.10548644,16.23364681,4.61089729,4.84308049,8.67832680999999,34.87729249
geo020s08a0155v02,0.719584,0.848584,175,k>a,3,ejective,velar,a,initial,s08,answer,new,1.50283081,58.17875625,6.953769,10.41740176,3.18336963999999,101.96556484,122.31917604,35.46083401,27.23065489,1.03612041,9.10108224,2.12897281,0.0116424099999998,0.465669759999999,0.621732249999999,17.884441,55.73816964,187.55028601,67.63582081,1.117249,102.81148816,51.26273604,2925.01415556,7186.44457441
geo020s08a0156v01,0.852039,0.981039,176,k>a,3,ejective,velar,a,initial,s08,question,new,78.38623296,14.386849,0.737193959999998,15.848361,79.18508196,43.21090225,0.950820010000002,2.02236841,27.94285321,13.43808964,27.552001,0.210130560000001,0.934702239999999,0.16128256,4.02122809,39.33422089,3.20875569,173.26720161,95.160025,0.293113959999999,21.362884,68.61140224,69.66907024,4.49694436
geo020s08a0156v02,0.641276,0.770276,177,k>a,3,ejective,velar,a,initial,s08,answer,echo,20.62703889,31.69915204,11.75461225,10.18056649,316.95749089,66.90749209,3.11804964,4.68592609,26.00082081,25.85112336,30.61298241,52.77296025,90.69133824,146.93076225,90.93338881,1.01787920999999,47.07743769,32.046921,18.81997924,85.03606225,77.9689,71.60375161,7.53392704,4.3560000000008e-05
geo020s08a0157v01,0.60005,0.72905,178,po,3,pulmonic,labial,o,initial,s08,question,new,2.14563904,24.69990601,7.05592969,16.78458961,14.09101444,5.33240463999999,6.69877924,28.751044,58.10098176,17.69295969,7.87419721,2.09728324,3.30221584,35.04166416,39.94745616,0.0476112399999998,41.74193664,50.82406681,79.81278244,12.75275521,0.11943936,22.72810276,20.50368961,5.76864324
geo020s08a0158v01,0.947753,1.076753,179,p>a,2,ejective,labial,a,initial,s08,question,new,1063.88173584,3337.67331076,335.78363536,236.70130201,586.43402896,128.81796004,10.17992836,37.84956484,3.36399999999977e-05,8.26390009,74.94711184,18.77055625,16.92828736,40.37585764,76.52050576,5.09675776,12.76347076,9.566649,0.320922250000002,149.55822436,45.00531396,13.51444644,97.50575025,22.10316196
geo020s08a0158v02,0.708704,0.837704,180,p>a,2,ejective,labial,a,initial,s08,answer,echo,224.99400004,340.04097604,118.62259396,944.49270276,901.70480656,232.67536369,1790.96547204,1532.174449,555.57318436,27.28181824,32.58240561,23.75782564,158.70456484,372.11567409,129.75032464,169.390225,970.62156304,0.339772409999998,64.77835225,658.025104,0.16434916,19.149376,17.92082889,26.275876
geo020s08a0159v01,1.060446,1.189446,181,t>i,3,ejective,coronal,i,initial,s08,question,new,201.92694201,730.17767524,381.59278336,2.42798724000002,868.26872896,1762.02655225,542.42875801,12.14452801,326.74539121,514.17830025,254.17606041,43.97281344,3.76786921,34.27399936,38.14050564,38.31981409,0.07414729,32.39772561,7.88935744,0.19254544,0.46294416,1.89420169,35.48465761,2.70240721
geo020s08a0161v02,0.764235,0.893235,182,k>e,2,ejective,velar,e,initial,s08,answer,new,12.6736,9.86776569,0.0153760000000001,7.65407556,2.05865104,49.04481024,9.02101225,3.69062521,1.380625,1.44096016,4.41378081,1.874161,0.68459076,1.062961,0.10291264,0.62331025,15.24824401,1.93182201,0.68525284,2.55328441,13.07473281,69.36224656,13.68482049,68.24907769
geo020s08a0162v01,0.992887,1.121887,183,k>e,2,ejective,velar,e,initial,s08,question,new,384.76391716,925.41898849,73.09737009,653.77887481,1776.98500849,2092.11100816,821.73382281,73.90668961,243.88756561,1064.78868721,1127.82460561,71.68500889,256.31689801,12.76775824,122.88387609,891.85252321,344.87089849,99.79610404,403.07789824,53.85064689,14.85408681,30.35569216,810.80854009,756.87162769
