#file,onset,offset,#item,sequence,syllables,type,place,vowel,position,speaker,question,new,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24
geo020s08a0093v01,0.800981,0.929981,98,k>a,3,ejective,velar,a,initial,s08,question,new,-8.7482,-4.7347,-0.658900000000001,2.6728,9.4282,12.9613,14.1531,2.359,-5.667,-10.7405,-11.6997,-12.1317,-7.3656,-9.0221,-4.3885,2.5515,7.8177,13.122,12.7235,5.1616,0.519599999999999,-2.774,-6.5819,-7.5545
geo020s08a0095v02,0.631111,0.760111,99,t>a,2,ejective,coronal,a,initial,s08,answer,new,-5.8681,-6.2594,-0.565100000000001,3.2667,6.5541,6.5905,6.594,4.8934,3.0419,-4.3787,-10.6078,-7.3563,-6.6781,-3.3975,5.2686,1.478,-2.2566,-1.453,0.964399999999999,-1.4452,-8.6317,-7.3284,-6.9175,-3.961
geo020s08a0096v01,0.739458,0.868458,100,t>a,2,ejective,coronal,a,initial,s08,question,new,16.0519,24.7418,22.7706,9.0287,-12.3004,-21.202,-24.0475,-9.2537,1.5644,11.3964,14.1617,7.9764,-1.3228,-7.4124,-4.3935,-0.0105,5.4094,2.7682,0.2692,-7.1218,-7.4895,-1.2323,-70.1872,46.9496
geo020s08a0096v02,0.721353,0.850353,101,t>a,2,ejective,coronal,a,initial,s08,answer,echo,3.7288,-3.1261,-2.877,-3.0516,-6.0687,1.9433,1.1266,-0.1731,-7.6329,-1.3159,18.045,17.3757,3.1144,-9.5559,-19.2534,-15.4818,-15.0132,-10.4396,2.7153,20.0394,34.6834,26.7013,-28.349,17.085
geo020s08a0097v01,0.792201,0.921201,102,p>e,3,ejective,labial,e,initial,s08,question,new,-17.1046,-24.0514,2.972,1.8904,14.7421,16.1838,7.4126,-6.5866,-10.4153,-12.8195,-13.9781,-0.1357,9.2578,20.8537,18.7606,9.3204,-3.0578,-18.1572,-24.1075,-14.7629,-0.944300000000002,12.4504,13.7446,12.7332
geo020s08a0097v02,0.605589,0.734589,103,p>a,3,ejective,labial,a,initial,s08,answer,new,-16.6635,1.3151,16.4459,14.0814,4.8623,-3.7248,-3.4442,-5.2593,-5.2952,-1.7926,-2.0635,-2.3074,3.3918,2.0566,0.1119,-0.1909,3.5384,2.5,2.9084,-2.3226,0.7346,-0.1613,-0.6821,4.8586
geo020s08a0098v01,0.750093,0.879093,104,p>a,3,ejective,labial,a,initial,s08,question,new,0.4182,3.9983,2.1892,1.6673,-3.559,-5.8495,-8.2809,-4.992,-3.2398,1.3102,6.18,10.3732,-3.454,-4.5559,13.3241,30.5651,10.7223,-17.0862,-18.9846,-17.9777,-11.3423,-5.9459,0.189499999999999,7.4212
geo020s08a0098v02,0.653803,0.782803,105,p>a,3,ejective,labial,a,initial,s08,answer,echo,6.404,-0.3954,7.1315,6.2952,2.1424,-5.5567,-11.6498,-1.1888,0.721200000000001,9.8001,10.9993,5.923,-11.3681,-10.6338,-4.8316,-3.8152,2.83,3.8931,1.9703,2.1777,-1.5981,4.7919,4.9399,10.7322
geo020s08a0099v01,0.970762,1.099762,106,pu,2,pulmonic,labial,u,initial,s08,question,new,6.0143,6.9343,5.8728,1.8531,-1.7649,-7.0529,-9.0611,-2.1156,2.6525,7.6772,4.8172,-0.6994,-10.3895,-4.4836,7.871,8.5973,7.1669,0.4733,-9.5138,-12.5903,-16.277,-6.9784,12.4442,22.3897
geo020s08a0101v02,0.73531,0.86431,107,k>e,2,ejective,velar,e,initial,s08,answer,new,12.8769,3.484,-8.0634,-9.4828,-0.463,-1.4155,3.5569,6.4434,6.8161,-2.1908,-0.8828,-10.072,-2.1351,4.273,14.9634,-0.136200000000001,-10.6741,-49.0386,33.5749,22.3942,6.4945,-16.5394,-5.1415,-8.0944
geo020s08a0102v01,0.876868,1.005868,108,k>e,2,ejective,velar,e,initial,s08,question,new,7.2584,-1.138,-4.9763,-5.0754,-2.9005,-2.7625,2.26,1.1199,2.8525,1.625,0.6826,-1.9514,0.8102,5.9211,0.912100000000001,-2.9505,-1.1136,-2.503,-9.2552,-12.5011,5.8282,18.3928,17.2255,6.9775
geo020s08a0102v02,0.749732,0.878732,109,k>e,2,ejective,velar,e,initial,s08,answer,echo,-1.9922,2.4961,3.6206,1.5737,-7.3324,-84.7318,51.6119,53.3919,39.9132,-2.9676,-4.1346,-13.2438,-25.8262,-24.5763,-24.3385,-3.5702,6.8469,16.2277,18.0611,5.4032,-3.1119,-2.9346,-0.4144,-3.7669
geo020s08a0105v01,0.834203,0.963203,111,pa,2,pulmonic,labial,a,initial,s08,question,new,-18.9291,-13.9871,-7.2365,-3.7245,3.3983,13.6868,12.6832,11.9987,-2.8432,-5.8747,-6.0617,-4.4501,-3.8345,-6.4907,-1.1755,2.9757,3.7167,5.5478,5.1732,-78.1397,65.823,40.0323,9.9496,-10.2766
geo020s08a0105v02,0.943856,1.072856,112,te,3,pulmonic,coronal,e,initial,s08,answer,new,19.5464,12.4,-2.7047,-13.3424,-13.171,-12.702,-6.3503,0.935500000000001,7.9679,9.649,6.2469,4.9325,3.981,2.3194,-4.902,-4.51,-7.1032,-5.6296,-4.9834,-1.1392,0.6271,0.9109,1.9311,3.4796
geo020s08a0106v01,0.796131,0.925131,113,te,3,pulmonic,coronal,e,initial,s08,question,new,-10.1808,2.6238,19.579,15.0524,4.8733,-8.6038,-23.7021,-19.9586,-15.1248,-1.8605,16.4566,23.7646,23.7749,13.8607,-3.1549,-16.1708,-21.9565,-19.5576,-4.9202,10.6828,14.9961,9.5816,4.3226,-2.5263
geo020s08a0106v02,0.615761,0.744761,114,te,3,pulmonic,coronal,e,initial,s08,answer,echo,39.4803,23.5197,-5.7565,-14.7691,0.3566,13.4055,-2.1502,3.6438,-15.1951,-18.2535,-17.6598,-13.0991,0.769399999999997,18.3625,35.3668,37.0942,21.9799,-4.18879999999999,-24.6416,-25.1314,-20.0835,-11.2156,2.4577,11.6271
geo020s08a0107v01,0.793341,0.922341,115,p>a,2,ejective,labial,a,initial,s08,question,new,1.8279,1.8644,-0.777,-1.1472,0.7968,-11.4055,-3.2009,14.7599,20.0279,5.851,2.3606,-6.1386,-18.5352,-17.11,-11.2091,0.633600000000001,12.4636,20.3556,16.4539,4.5063,-6.0436,-9.5978,-9.4055,-5.9608
geo020s08a0108v01,0.911143,1.040143,116,t>i,2,ejective,coronal,i,initial,s08,question,new,-6.5586,-3.3738,-0.8945,0.6777,5.8817,3.8443,-1.6634,-7.8675,-6.991,10.1385,12.4963,-0.233799999999999,-12.1045,-11.8094,-5.6963,-7.211,-13.7364,-5.7148,11.3908,28.3718,30.4678,12.1333,-8.6146,-25.5754
geo020s08a0108v02,0.766291,0.895291,117,t>i,2,ejective,coronal,i,initial,s08,answer,echo,-5.489,6.259,8.6167,-7.0895,-14.5747,-4.9835,7.5479,12.5493,7.5152,3.6407,-1.6004,-5.1456,-18.3976,-16.0714,0.147600000000001,19.9596,33.4415,23.102,7.8942,-4.7545,-24.325,-27.6981,-22.202,-5.7629
geo020s08a0111v02,0.760477,0.889477,119,t>a,2,ejective,coronal,a,initial,s08,answer,new,-2.5671,1.4835,8.3151,10.6332,4.5419,-1.8815,-6.1987,-5.0712,-3.397,4.4574,15.3126,-0.3804,-6.332,-9.629,-1.224,3.3142,4.0693,8.0483,8.5361,3.1554,-6.0291,-16.3753,-3.3234,-4.4558
geo020s08a0112v01,0.911825,1.040825,120,t>a,2,ejective,coronal,a,initial,s08,question,new,-9.1816,-0.273099999999999,10.1631,13.9019,11.7455,6.1167,1.5784,-7.3906,-9.3856,-7.6141,-3.6998,3.6295,0.8855,0.8463,-3.8443,0.3189,0.9093,2.094,2.6605,4.8145,1.6459,0.6705,-3.3477,-2.492
geo020s08a0112v02,0.677604,0.806604,121,t>a,2,ejective,coronal,a,initial,s08,answer,echo,-11.5504,-20.6042,-10.8446,17.7518,33.8044,29.0688,16.5197,-4.106,-14.0605,-25.2192,-19.8005,-14.3205,2.6989,18.8157,19.353,12.3748,-3.4556,-8.2916,-7.5397,-5.6275,13.7761,7.2012,2.8012,-8.1607
geo020s08a0113v01,0.971005,1.100005,122,p>i,3,ejective,labial,i,initial,s08,question,new,-0.139899999999999,0.0368999999999993,-9.8567,-1.0629,-1.72,2.94,2.9045,1.1318,-11.9424,-15.2788,-3.7708,12.4503,16.7054,14.5083,0.376899999999999,-4.7323,-12.0176,-17.4524,-17.3705,-0.827300000000001,17.3148,29.9607,20.6898,4.9966
geo020s08a0115v01,0.998281,1.127281,123,pa,3,pulmonic,labial,a,initial,s08,question,new,-4.1342,1.2616,-2.2807,1.3115,-2.9979,1.3541,0.8088,0.2586,1.8625,4.1823,3.7773,-1.4409,-5.4737,-0.1757,-1.8486,2.1226,0.9651,4.1573,0.0673999999999997,-5.0674,0.0433000000000001,-1.2187,2.8516,0.9863
geo020s08a0115v02,0.703003,0.832003,124,p>a,3,ejective,labial,a,initial,s08,answer,new,12.7944,-8.1894,-13.5235,-17.3205,-9.7665,-3.7695,-1.0955,7.7273,19.8919,19.7928,10.6908,-2.0693,-8.0129,-9.3695,-3.9981,-5.7633,-4.3007,-4.7274,-3.1538,-2.2559,4.2478,5.2499,6.0132,4.5711
geo020s08a0116v01,0.822226,0.951226,125,p>a,3,ejective,labial,a,initial,s08,question,new,1.895,-2.4795,-1.2539,-3.4147,-3.2551,-2.6968,1.4062,2.0072,1.4485,-0.5155,3.7265,5.3325,4.4101,-0.200099999999999,-1.5497,-5.0496,-4.5346,-3.0114,6.4672,13.3357,12.9269,-6.0313,-26.2936,-22.7015
geo020s08a0116v02,0.694688,0.823688,126,p>a,3,ejective,labial,a,initial,s08,answer,echo,18.1969,26.1928,18.4359,-0.341899999999995,-19.0219,-25.0556,-21.8225,-9.0409,-0.917000000000002,13.6805,30.4259,13.1366,1.8442,-2.2589,-4.4696,-5.1191,-5.0672,-4.5244,-5.0639,-2.297,-4.2394,-1.1336,4.9171,8.0949
geo020s08a0119v01,0.945455,1.074455,129,p>a,3,ejective,labial,a,initial,s08,question,new,2.1852,-4.7897,-7.6579,-5.0911,-7.5879,-4.2271,1.8952,-0.2464,3.4827,2.4765,-2.0673,-3.3553,-0.337300000000001,7.2607,6.8101,8.4324,6.16,-5.663,-18.3067,-14.4047,7.5517,22.0503,-72.3549,77.1186
geo020s08a0119v02,0.742065,0.871065,130,pa,3,pulmonic,labial,a,initial,s08,answer,new,0.403699999999999,4.2825,-7.2795,0.1614,12.4661,19.551,6.4054,-5.3762,-14.8873,-15.5127,-11.2052,-6.2299,6.5297,21.1767,24.5823,13.7482,-2.19459999999999,-20.9166,-19.4321,-19.1038,-11.3137,2.6087,18.4997,19.511
geo020s08a0120v01,0.634487,0.763487,131,pa,3,pulmonic,labial,a,initial,s08,question,new,15.836,7.0104,-0.504199999999997,-2.6771,-1.4242,-6.2095,-8.0592,-9.7356,-8.8136,-4.3929,3.0938,-0.317799999999998,6.717,5.9595,3.3535,2.0666,2.0291,6.4525,7.4282,6.5904,-2.6747,-7.4443,-0.462300000000001,1.0203
geo020s08a0120v02,0.57673,0.70573,132,pa,3,pulmonic,labial,a,initial,s08,answer,echo,15.8397,8.7161,2.2261,-0.4474,-2.2477,-0.243600000000001,-6.2278,-4.3159,-4.5547,-2.4879,-1.1966,-0.632099999999999,-2.539,-0.551299999999999,0.7782,5.6454,7.7223,7.548,2.9465,-1.9544,-5.51,-3.8883,-1.2252,2.4809
geo020s08a0121v01,0.910726,1.039726,133,t>a,2,ejective,coronal,a,initial,s08,question,new,-2.6927,5.856,6.3666,2.5666,-0.754099999999999,-3.4524,-3.7401,-3.4619,-2.1852,-1.8882,2.7543,5.7515,1.6221,0.592000000000001,-6.5144,-6.2726,-2.6067,1.9953,10.9719,7.6766,-4.3577,-13.2875,-7.9292,11.9777
geo020s08a0127v01,0.835372,0.964372,137,po,2,pulmonic,labial,o,initial,s08,question,new,16.9575,15.166,4.5818,-7.5747,-12.9252,-17.7309,-15.1843,-9.1562,-9.4879,0.3827,6.2696,6.6195,8.7017,5.3783,4.7344,0.1785,-39.7932,61.8444,11.5289,-9.6575,-23.7135,-15.7585,-4.4943,7.4597
geo020s08a0127v02,0.593643,0.722643,138,p>a,3,ejective,labial,a,initial,s08,answer,new,2.276,0.8818,-1.3747,0.9346,2.1404,2.1152,0.4076,-3.1253,-4.8213,-4.086,-4.2848,-5.8673,-9.7441,-8.4281,6.3056,20.9669,6.2419,-8.1172,0.8974,-1.1287,-12.3957,-20.8575,-6.5314,9.9305
geo020s08a0128v01,0.710235,0.839235,139,p>a,3,ejective,labial,a,initial,s08,question,new,1.2225,-4.9696,0.7979,-0.324,4.9907,2.83,-0.6679,-0.4519,-2.0171,-4.051,-2.759,2.6813,2.5866,-1.1341,-2.4911,-11.2849,-3.9207,9.0245,18.7186,16.3622,1.2121,-11.9263,-10.5132,-9.0039
geo020s08a0128v02,0.735396,0.864396,140,p>a,3,ejective,labial,a,initial,s08,answer,echo,20.3788,3.7012,-2.8793,-11.6469,-14.2161,-3.859,-1.6475,3.0689,5.9193,8.5395,9.3472,-1.2371,-2.9895,-5.9356,-3.3928,-3.6757,-1.6039,1.2767,-0.8994,2.045,4.2445,5.1897,4.5897,1.0758
geo020s08a0129v01,1.108793,1.237793,141,t>a,3,ejective,coronal,a,initial,s08,question,new,-1.6951,0.2471,-0.3377,-2.5251,-1.7293,2.9773,-1.5429,-2.7829,-2.3518,-5.965,-3.632,-1.8342,0.540600000000001,2.4114,7.1772,7.652,6.156,-0.3982,0.2679,-1.8654,-0.733,-2.8322,-2.7979,-2.4393
geo020s08a0133v01,0.854538,0.983538,145,p>a,2,ejective,labial,a,initial,s08,question,new,-0.3761,-1.072,1.1661,4.6029,2.3137,2.0995,-1.3981,-6.3429,-3.164,-57.7575,53.6215,27.7863,6.378,-1.3183,-11.3349,11.4683,-2.4225,-13.6466,-13.8142,-8.6148,-3.2989,-1.9847,-0.458199999999998,0.9754
geo020s08a0135v02,0.722043,0.851043,147,ke,2,pulmonic,velar,e,initial,s08,answer,new,-5.289,-0.5396,18.1955,25.6815,17.463,-2.7448,-16.4959,-21.7022,-18.8174,-12.6249,-0.379300000000001,12.7628,12.508,29.2647,24.9744,0.606200000000001,-11.2952,-18.8241,-17.3064,-11.7257,-2.8489,6.2452,6.8832,11.5057
geo020s08a0136v01,0.788193,0.917193,148,ke,2,pulmonic,velar,e,initial,s08,question,new,-2.7182,-6.2235,-3.488,9.0467,17.3758,9.1872,-0.0450000000000017,-3.2438,-8.3786,-10.335,-11.3337,-8.0183,2.733,10.5339,10.731,9.3918,-1.1825,-8.6566,-5.1265,-4.0894,-3.091,3.0891,5.1696,4.1201
geo020s08a0136v02,0.761612,0.890612,149,ke,2,pulmonic,velar,e,initial,s08,answer,echo,-1.6586,-6.622,3.1478,-7.503,11.2819,7.0628,3.921,-7.4281,-1.3049,-3.4308,-3.9349,-2.3345,2.8302,0.1549,3.0926,-4.1027,-0.7676,0.426,4.6399,3.538,0.0823,-1.7613,-2.5098,-1.4778
geo020s08a0137v01,0.76199,0.89099,150,p>a,3,ejective,labial,a,initial,s08,question,new,-5.4334,-6.9336,-1.0807,1.2303,4.7922,4.4519,-2.8935,-2.2638,-3.6604,-0.307300000000001,-1.5394,5.5672,4.4127,3.4921,-1.7118,-1.4399,3.3573,-2.4336,0.1725,-1.3463,3.3699,6.9428,-0.3489,-79.9805
geo020s08a0139v01,0.91181,1.04081,154,t>e,2,ejective,coronal,e,initial,s08,question,new,-9.074,1.2987,8.3347,14.5009,8.4562,5.2159,1.1457,-1.5221,1.0584,-1.069,1.2198,-1.9364,-1.1184,-3.4224,-4.5016,-5.5238,-5.5396,-2.8115,-3.2185,-0.655199999999999,0.389999999999999,4.4872,4.701,8.4057
geo020s08a0141v01,0.803768,0.932768,155,pa,2,pulmonic,labial,a,initial,s08,question,new,-5.9944,-5.5421,-4.5262,0.9507,-139.8246,131.0371,56.869,11.628,-20.2938,-15.3375,-6.3134,-15.1937,1.0514,-6.958,-11.3881,-1.5627,0.6204,4.2535,6.0506,0.777299999999999,-11.9746,-1.6382,17.0813,28.1127
geo020s08a0141v02,0.70204,0.83104,156,k>a,2,ejective,velar,a,initial,s08,answer,new,-17.6454,-51.2978,12.8654,33.8658,27.2362,23.4588,5.9992,-18.9125,-14.6707,-14.9486,-13.2482,-2.9174,13.1469,19.4141,13.1389,-1.6064,-9.5976,-7.9751,1.7679,8.2226,3.1504,-5.3795,-2.8601,-7.1553
geo020s08a0142v01,0.859975,0.988975,157,k>a,2,ejective,velar,a,initial,s08,question,new,-2.8918,-0.563400000000001,1.4076,6.3621,3.0077,-4.2589,6.2418,0.6492,0.3296,-2.9496,2.5964,0.0183999999999997,-0.5834,-3.8911,1.9336,-1.4783,-4.0552,1.184,0.0881000000000001,3.0858,-3.8277,0.5403,-8.0902,-1.9224
geo020s08a0142v02,0.724438,0.853438,158,k>a,2,ejective,velar,a,initial,s08,answer,echo,0.9131,0.3142,-4.6699,-4.8734,-3.1535,-2.9946,0.1329,-0.0670999999999999,2.2227,-1.1766,-1.2668,-0.5447,3.4943,-0.9517,-1.4936,-2.6607,0.126399999999999,3.021,0.9665,4.2936,9.3398,8.6133,3.665,-5.0285
geo020s08a0143v02,0.750075,0.879075,159,k>a,3,ejective,velar,a,initial,s08,answer,new,4.4816,15.1914,19.0668,12.6949,-2.2652,-11.6681,-17.9239,-19.1548,-15.1037,-1.6678,16.9999,29.0708,24.6198,4.54960000000001,-12.8871,-24.7164,-20.8488,-8.8669,3.8474,12.8672,13.8834,7.1675,-2.7026,-4.0422
geo020s08a0144v01,0.773341,0.902341,160,k>a,3,ejective,velar,a,initial,s08,question,new,-0.469900000000001,9.1273,15.7424,10.1567,1.0778,-1.0937,-6.3724,-9.0139,-3.2667,5.3996,11.9794,10.8342,-3.1537,-22.0879,-50.0105,-63.4867,-69.3716,-39.634,62.8315,110.0858,132.4787,75.2677,26.7159,2.76240000000001
geo020s08a0144v02,0.671672,0.800672,161,k>a,3,ejective,velar,a,initial,s08,answer,echo,5.7879,4.3335,-5.772,-0.9316,-3.2158,-3.4937,12.3441,3.5311,0.9806,-1.489,1.4146,-2.8729,7.2625,1.4351,-15.7139,-6.064,-2.0606,-3.8348,-7.9678,2.928,19.1753,28.8377,25.6543,10.3932
geo020s08a0148v01,0.828741,0.957741,166,t>e,2,ejective,coronal,e,initial,s08,question,new,-9.4969,-0.908199999999999,0.220000000000001,7.5374,3.8462,6.7193,2.0953,-3.4183,-5.0329,-7.2349,-7.4499,-10.5597,-3.9593,-6.7065,2.6582,-95.8706,102.7551,55.8615,5.7366,4.1503,23.8985,18.0322,-21.1741,-12.17
geo020s08a0148v02,0.720637,0.849637,167,t>e,2,ejective,coronal,e,initial,s08,answer,echo,1.35,4.2177,-0.0481999999999996,-6.6887,1.6045,-3.0506,-1.9305,-3.9814,-7.8422,6.67,3.0205,1.2211,0.2919,1.8192,4.9248,0.3022,0.2613,1.5006,0.3117,0.351299999999999,0.1467,-1.3611,-3.0621,-2.9977
geo020s08a0149v01,0.893297,1.022297,168,t>a,2,ejective,coronal,a,initial,s08,question,new,-6.7403,-10.1457,-17.2088,-17.7908,-3.9659,14.108,29.8764,26.7653,13.2504,-4.7787,-22.2542,-27.0296,-15.9144,-2.3057,12.3401,17.3422,11.6608,1.4109,-0.474,-1.8802,-4.7128,-2.6595,-2.3036,-0.4663
geo020s08a0153v02,0.738249,0.867249,172,k>a,3,ejective,velar,a,initial,s08,answer,new,0.0774000000000008,-2.5639,11.5831,11.5497,16.694,3.5038,-6.9099,-6.9901,-2.4392,-0.9319,3.2911,5.3487,4.1697,-4.0331,-2.2205,-7.1879,3.0923,7.6668,7.4208,-1.197,-8.624,-8.1489,-5.4613,-7.0127
geo020s08a0154v01,0.73493,0.86393,173,k>a,3,ejective,velar,a,initial,s08,question,new,-0.073599999999999,3.1272,7.6567,6.3311,4.7955,-1.1461,4.4523,10.6484,8.7798,-1.5977,-6.1836,11.1045,21.0586,2.1109,-14.0195,-20.3183,-8.6622,0.5382,-6.1724,-12.9715,-8.4058,8.1056,14.6532,15.4798
geo020s08a0154v02,0.669267,0.798267,174,k>a,3,ejective,velar,a,initial,s08,answer,echo,8.6515,-0.1409,-1.4669,-3.6689,-2.8194,-1.2874,1.5921,3.849,4.3965,1.5889,-1.4067,-3.8175,-4.1169,-1.1257,-4.8998,-0.848100000000001,0.804200000000001,0.9332,2.0262,4.0291,2.1473,2.2007,2.9459,-5.9057
geo020s08a0155v02,0.719584,0.848584,175,k>a,3,ejective,velar,a,initial,s08,answer,new,1.2259,7.6275,2.637,-3.2276,-1.7842,-10.0978,-11.0598,-5.9549,-5.2183,-1.0179,3.0168,1.4591,0.107899999999999,-0.682399999999999,0.788499999999999,4.229,7.4658,13.6949,8.2241,-1.057,-10.1396,-7.1598,-54.0834,84.7729
geo020s08a0156v01,0.852039,0.981039,176,k>a,3,ejective,velar,a,initial,s08,question,new,8.8536,3.793,0.858599999999999,-3.981,-8.8986,-6.5735,-0.975100000000001,1.4221,5.2861,3.6658,5.249,-0.458400000000001,-0.9668,0.4016,2.0053,6.2717,1.7913,-13.1631,-9.755,-0.541399999999999,-4.622,8.2832,8.3468,2.1206
geo020s08a0156v02,0.641276,0.770276,177,k>a,3,ejective,velar,a,initial,s08,answer,echo,-4.5417,5.6302,3.4285,-3.1907,17.8033,8.1797,-1.7658,-2.1647,-5.0991,5.0844,-5.5329,-7.2645,-9.5232,-12.1215,-9.5359,-1.0089,6.8613,5.661,4.3382,9.2215,8.83,8.4619,2.7448,-0.00660000000000061
geo020s08a0157v01,0.60005,0.72905,178,po,3,pulmonic,labial,o,initial,s08,question,new,1.4648,4.9699,2.6563,4.0969,3.7538,2.3092,-2.5882,-5.362,-7.6224,-4.2063,-2.8061,-1.4482,-1.8172,-5.9196,-6.3204,-0.2182,6.4608,7.1291,8.9338,3.5711,0.3456,4.7674,4.5281,2.4018
geo020s08a0158v01,0.947753,1.076753,179,p>a,2,ejective,labial,a,initial,s08,question,new,-32.6172,-57.7726,-18.3244,15.3851,24.2164,11.3498,3.1906,-6.1522,-0.00579999999999981,-2.8747,8.6572,4.3325,4.1144,6.3542,8.7476,2.2576,3.5726,3.093,-0.566500000000001,-12.2294,-6.7086,-3.6762,-9.8745,-4.7014
geo020s08a0158v02,0.708704,0.837704,180,p>a,2,ejective,labial,a,initial,s08,answer,echo,-14.9998,-18.4402,-10.8914,-30.7326,-30.0284,15.2537,42.3198,39.143,23.5706,-5.2232,-5.7081,-4.8742,12.5978,-19.2903,-11.3908,-13.015,31.1548,0.582899999999999,-8.0485,-25.652,-0.4054,4.376,4.2333,5.126
geo020s08a0159v01,1.060446,1.189446,181,t>i,3,ejective,coronal,i,initial,s08,question,new,-14.2101,-27.0218,-19.5344,1.55820000000001,29.4664,41.9765,23.2901,-3.4849,-18.0761,-22.6755,-15.9429,-6.6312,1.9411,5.8544,6.1758,6.1903,0.2723,-5.6919,-2.8088,0.4388,0.6804,-1.3763,-5.9569,-1.6439
geo020s08a0161v02,0.764235,0.893235,182,k>e,2,ejective,velar,e,initial,s08,answer,new,3.56,3.1413,-0.124000000000001,-2.7666,-1.4348,7.0032,3.0035,1.9211,1.175,1.2004,-2.1009,-1.369,-0.8274,1.031,-0.3208,-0.7895,-3.9049,1.3899,0.8278,-1.5979,3.6159,8.3284,3.6993,-8.2613
geo020s08a0162v01,0.992887,1.121887,183,k>e,2,ejective,velar,e,initial,s08,question,new,19.6154,30.4207,8.5497,-25.5691,-42.1543,-45.7396,-28.6659,-8.5969,15.6169,32.6311,33.5831,-8.4667,16.0099,3.5732,-11.0853,-29.8639,-18.5707,9.9898,20.0768,7.3383,-3.8541,-5.5096,-28.4747,27.5113
geo020s08a0162v02,0.651143,0.780143,184,k>e,2,ejective,velar,e,initial,s08,answer,echo,-1.7948,4.6254,1.9955,-22.7253,7.1197,7.5084,7.7999,1.4757,3.4733,1.4962,-5.0753,-4.9739,-3.7821,-4.6659,13.6068,5.4691,-0.815399999999999,-3.5792,-2.3946,-1.9553,3.009,0.2163,-0.2971,2.8991
geo020s08a0163v01,0.895254,1.024254,185,p>i,3,ejective,labial,i,initial,s08,question,new,-2.9672,-12.8656,-13.9901,1.3869,17.4865,20.3354,11.7496,-0.424800000000001,-12.4692,-18.3168,-22.2171,-15.494,2.53400000000001,18.9188,25.1039,17.4991,0.340599999999998,-11.2063,-17.8692,-16.3078,-3.9791,4.4562,7.5942,11.7677
geo020s08a0167v01,0.962426,1.091426,186,k>a,3,ejective,velar,a,initial,s08,question,new,-0.8328,-2.4351,-6.1841,4.0798,4.9529,10.3745,0.5715,-4.4409,-7.2628,-3.5542,-3.3911,4.8393,3.3934,-0.8828,-4.5195,-0.6705,-3.14,-0.549700000000001,1.4651,6.3015,-0.3398,-1.0332,-2.6365,3.0602
geo020s08a0174v01,0.891778,1.020778,194,k>a,3,ejective,velar,a,initial,s08,question,new,0.0258,-10.2244,-4.8677,11.4354,20.9084,10.7376,-3.9565,-8.1927,-16.9618,-15.1139,-4.5237,1.6848,8.1327,13.2158,11.6664,7.1869,-0.751900000000003,-5.8223,-4.8486,-8.2363,-4.6342,-3.6757,-0.770799999999999,0.5184
geo020s08a0174v02,0.556073,0.685073,195,k>a,3,ejective,velar,a,initial,s08,answer,echo,-5.5229,-6.9522,-7.4644,-7.1481,-2.6432,-0.0960000000000001,0.4488,0.321099999999999,-0.0107999999999997,1.2064,6.1725,-1.2739,-7.3926,2.7051,24.6739,17.9261,-1.2006,-12.8314,-7.8706,-13.8138,-11.3723,-0.231299999999997,9.4158,11.0112
geo020s08a0175v01,0.635822,0.764822,196,t>e,3,ejective,coronal,e,initial,s08,question,new,-7.1558,-5.8315,1.5959,8.7683,6.733,-0.985699999999999,-0.129300000000001,0.471699999999999,-13.3035,9.8193,3.2092,8.8849,20.5156,-11.2501,-21.7922,-25.6281,-16.3146,-2.8588,-7.0441,2.1843,-6.9794,4.45,11.3474,17.8221
geo020s08a0181v01,0.753526,0.882526,200,t>a,2,ejective,coronal,a,initial,s08,question,new,-11.2287,-23.7307,-26.2437,-18.2221,-2.063,7.3172,13.9952,9.4491,2.0095,5.6334,4.6299,10.2413,8.5956,2.0559,-6.5767,-10.9802,-6.25,-0.4004,1.5295,-1.6374,1.1427,-3.2996,-1.2442,-2.901
geo020s08a0181v02,0.793745,0.922745,201,k>a,2,ejective,velar,a,initial,s08,answer,new,6.5137,-12.5538,-5.0498,-4.9973,-5.5696,-8.4954,8.6083,7.2162,-10.7628,2.6929,10.9141,5.0192,0.5049,3.7304,2.1128,4.9936,-0.252600000000001,-4.9988,0.0764999999999993,-3.3297,-22.2431,-9.8609,3.8184,18.2145
geo020s08a0182v01,0.858625,0.987625,202,k>a,2,ejective,velar,a,initial,s08,question,new,-5.0723,15.93,6.5774,4.1943,-2.1911,-6.3612,0.3662,0.5299,1.5031,-6.2173,-1.0591,-1.6673,2.3575,5.6311,3.8029,3.8867,1.983,1.3675,-0.0750999999999991,-5.8633,-3.7257,-1.837,-0.4884,-0.4357
geo020s08a0182v02,0.774031,0.903031,203,k>a,2,ejective,velar,a,initial,s08,answer,echo,2.6893,0.521099999999997,-4.0469,-19.6088,-21.2505,-6.5591,18.802,10.6152,-7.297,-8.0944,-9.3598,-7.1888,-4.8485,-2.0041,12.5736,22.2383,17.6806,-0.994199999999999,-10.2185,-16.9058,-10.1063,-6.3373,-1.8703,-0.0570000000000022
